entrez,pval,fc
9662,1.61206902918494e-27,1.61986403176681
1147,1.74857980460466e-27,1.0465618461428
29066,1.76535181061799e-27,1.03075847319576
51111,2.27498512897913e-27,1.15680407327788
4594,2.33579092879045e-27,1.00067501795093
79682,2.5756445033544e-27,1.2561522640695
58841,2.72224719896453e-27,1.16786852738987
152518,2.73235769205259e-27,1.37406296865506
58155,2.80664729117218e-27,1.36137990613004
79728,2.9841846505690798e-27,1.00094030972821
91404,3.2779347993039e-27,1.34777587855653
92815,3.33447016133464e-27,-1.22546008154535
10403,4.09632005985845e-27,1.5005465399081
343099,4.52762869292992e-27,1.64292158061845
90333,4.80320341655e-27,1.42117076343628
9534,5.07746005141998e-27,1.5042261675274
162239,5.11173669529267e-27,1.64863499920255
55028,6.8350480610596e-27,1.02173168077993
3953,7.62000237131825e-27,1.56394645215073
55015,7.99943600347985e-27,1.28763562185793
768,8.21921333367971e-27,-1.21496388240385
27000,8.47099335859902e-27,1.42432487615411
9976,8.67915737758744e-27,1.39138669505883
10168,1.41280152496867e-26,1.0931893347928
143872,1.4799577240205698e-26,1.30736054969431
84671,1.58129879660859e-26,1.20882478509011
4781,1.91285902249175e-26,1.06357798163907
27067,2.02981841468954e-26,1.22582035555471
55345,2.1111780380613e-26,1.40517634334474
6309,2.16803727270783e-26,1.03062422406486
388558,2.51269095501641e-26,1.36290651831757
55284,3.2019536540693396e-26,1.19181044677769
285672,3.70935071924575e-26,1.2510619931122
91801,3.8907874397380397e-26,1.44477820769895
143279,4.0698825741433e-26,1.52630166578798
137392,4.26471953908834e-26,1.12972733767677
83594,4.3754033274465004e-26,1.53131238563528
64848,4.80492149002141e-26,1.10416564999427
64115,5.1394373413112696e-26,-1.08107600709792
93627,5.67105397714451e-26,1.20057692721881
55432,6.01071740071461e-26,1.3919124885006
84436,7.463387233588659e-26,1.42401088215921
23322,9.963440228285808e-26,1.4045017105226
10352,1.00599857462105e-25,1.18072977399725
57697,1.20532733097067e-25,1.67917457404253
54454,1.22349409122904e-25,1.23323731777301
55900,1.2767763519314e-25,1.37785563328434
7782,1.95016849609047e-25,1.42044089607942
150468,2.70256305175649e-25,1.42767561775974
6236,2.94972029869037e-25,-1.1417343304648
56913,3.2019958642813503e-25,1.04369929737906
116071,4.11689012666226e-25,1.28671837510879
100499177,4.2938763080094105e-25,1.25078614641491
26575,4.581779653759991e-25,1.1097237464896
114885,4.75353856927275e-25,1.04417569731702
5167,5.1665230183269e-25,1.15923599717532
170960,5.31069843340542e-25,1.62952417875895
57475,5.467798697321651e-25,1.55686989017482
7700,8.59854553679908e-25,1.67573335938128
55293,8.97096771722041e-25,1.09094122293697
220,9.17376674080626e-25,1.17679072101504
152006,9.68178441366033e-25,1.14362253636804
9984,1.15845250780652e-24,1.26077998767598
54482,1.38460877456003e-24,1.29369302325104
37382,1.4077438233164e-24,1.77540398376818
10778,1.44529058986659e-24,1.08599195903053
254251,1.70760973034513e-24,1.27496004134342
146057,1.74393710987144e-24,1.07387839360861
29915,1.91040340169472e-24,1.44035610861188
130132,2.00176978004684e-24,1.31757568360514
29767,2.021653577233e-24,2.54908803692182
144811,2.1038393760372e-24,2.11181875490537
378938,2.44589567839751e-24,1.17129543325671
7181,3.38148989809105e-24,1.1186260147656
9949,3.73851654511398e-24,1.10040157576839
6990,4.69350919961189e-24,1.22917485931048
100129940,4.8733971066838e-24,2.25396255830475
5337,5.51660673654152e-24,1.02735026320059
5451,5.55884043975684e-24,1.04017541495963
66036,5.63061748873191e-24,1.00249101772459
85444,5.72454578514328e-24,2.17593008350127
26148,7.54959116721849e-24,1.28909773547976
79723,7.633085860444441e-24,1.13300716451043
79596,8.26460433967103e-24,1.60313304865428
261372,8.3301963069585e-24,2.31887070529021
26973,9.82516676343651e-24,1.14309798391412
54680,1.0143010453081e-23,1.02553434327233
8805,1.0886930450418e-23,1.49898014121865
220042,1.1129462657097301e-23,1.61511628457791
54468,1.3850828803398998e-23,1.04410106055364
7770,1.4116023570261402e-23,1.17228080620806
23287,1.75096261225253e-23,1.38806453639511
56915,1.75961836632582e-23,-1.02113425928016
132949,1.84440305598224e-23,1.37537456193843
57489,1.91369118197786e-23,1.89224391384882
80311,1.98665589010771e-23,1.22198643357965
3556,2.2662401475132402e-23,1.23781918752379
23012,2.3580440736354402e-23,1.16129496709355
8336,2.5003995947814305e-23,-1.34858706390876
84144,2.5444266803397905e-23,1.35059876143746
101927027,2.6051203865404305e-23,1.18538566110075
51735,2.67801440936789e-23,1.67163584837865
10371,2.75691989720342e-23,1.28042478828296
57721,2.8856723508985803e-23,1.11969187092639
201965,3.0188353690849e-23,1.3392595641849
7574,3.34470488831993e-23,1.23408694216327
7486,3.78021790824941e-23,1.25109427038936
51351,4.0362466145821e-23,1.74825642879837
57562,4.71450117789988e-23,1.68200557367103
388561,5.0676812673728e-23,1.58244533568751
80323,5.21152377454234e-23,1.5519452468858
9694,5.72469316143812e-23,1.21538210029042
114134,6.1036998884709e-23,1.16494517146467
79675,6.56268282938942e-23,1.09052464469256
64089,9.7592406488332e-23,1.53697997666508
285753,1.01830838220174e-22,1.24677651008963
544391,1.24020607455009e-22,1.28827605466563
79772,1.36529274931785e-22,1.38307990392837
132864,1.68847117935084e-22,1.48913881540207
56852,2.62557453249309e-22,1.07017346815658
120534,2.75469379576188e-22,1.04982327175335
255928,3.3184459149619003e-22,1.87460942599338
9541,3.50225159855562e-22,1.27869530913486
84250,3.58072008230406e-22,1.18159778897906
387496,3.64604574860901e-22,-1.57745678874669
83744,4.934179062107689e-22,1.4496673903917
57569,5.61926807975854e-22,1.3694811294484
284370,6.750849119191339e-22,1.96991013509229
55599,6.82653942591755e-22,1.48387529696721
55680,6.90972770592692e-22,1.21629870638217
55786,7.60488881216166e-22,1.45305670578346
5321,7.68745327499004e-22,1.52276404890945
100131897,1.35287495820348e-21,1.04324612876713
55785,1.42542987958146e-21,1.32849134655434
54585,1.53118499547002e-21,1.13723233361504
22995,1.61267596479981e-21,1.63587253139943
113655,1.6664132880089301e-21,-1.0328032806627
90592,1.88929234220211e-21,1.55917846821429
9451,1.92286453593039e-21,1.07260615034758
5000,2.2577869787293602e-21,1.10824422515011
54813,3.185855033680141e-21,1.36725452368159
9724,4.12424340127141e-21,1.19696371818433
154214,4.64812072839394e-21,1.00900602423829
100129482,4.80396336768911e-21,1.2352497717742
57691,4.98776498325473e-21,1.19873717711832
201255,5.08339979956483e-21,-1.18339401060658
3676,7.09734840345411e-21,1.13876928319466
9453,8.02971324636107e-21,1.15275450691574
5324,9.5701746668533e-21,1.23426860397937
84988,9.5738473972445e-21,-1.06613734791609
8287,1.01368991368286e-20,1.84527743714869
9896,1.42877645538314e-20,1.06683823428792
83604,1.55123937370942e-20,1.30844618631913
55605,1.56359324531364e-20,1.69029964854166
11149,1.5769500406908e-20,1.50694511293121
94031,1.73545072878482e-20,-1.01881918455344
84230,2.11884907248801e-20,1.17140073286963
7582,2.16426221986572e-20,1.33293115060685
167691,2.29979923849849e-20,1.74120999479999
284611,2.34188818103786e-20,1.18890359316606
55322,2.35665506518787e-20,1.02391075428434
11201,2.5155408762046003e-20,1.22563394779389
55331,2.5938555772149903e-20,1.02011158235515
10635,2.73285264264481e-20,1.29882750499032
728927,3.4195245373458504e-20,1.25685621700908
221895,3.68604117168298e-20,1.02014671537355
85439,4.78409894535036e-20,1.3467898421931
2549,5.09725963391233e-20,1.27127849772619
79739,5.2908872476982505e-20,1.42935950107809
10733,5.877917341252941e-20,1.24568913794042
79738,6.283554587270851e-20,1.04947885034123
126068,6.42707660110476e-20,2.08799274384593
83621,7.066635095238931e-20,-4.11848268953732
30832,7.11976390707792e-20,1.17265113941663
63967,7.482835863752511e-20,1.14945290199697
79915,7.51506318126014e-20,1.29450136008789
57337,8.06225805456397e-20,1.64233960807821
7748,1.03729308124417e-19,1.39478650308686
65986,1.10107393030093e-19,1.39468547561038
4534,1.6374680143208e-19,1.48601030223169
5122,1.6687170112779e-19,1.06121613876517
54756,1.7042296490115501e-19,1.56986474767156
100507056,1.99816207439281e-19,1.20891586160562
221322,2.58153576509411e-19,1.41126287843482
1612,3.278750665082e-19,1.16769403478752
147923,3.31395514991233e-19,1.91327216799701
57579,3.76280177472213e-19,1.5343505473172
79187,4.171504847670181e-19,-1.11320524830549
166815,4.2372932546701803e-19,1.10757030129686
9317,5.25943042132199e-19,1.19416941571221
8821,5.4332048872775365e-19,1.28992666930967
7444,5.8184100280827575e-19,1.17101941222137
80110,6.553816493054325e-19,1.35150486597957
8353,7.054880734075319e-19,-1.25823449760531
55175,8.1690717114467475e-19,1.03224836637848
8481,8.70937121603431e-19,1.25561465545451
55857,9.76276486974099e-19,1.19924881787317
163786,1.07722289283653e-18,1.57727136306856
54534,1.35632378109281e-18,1.09666431620842
7592,1.38245611954737e-18,1.18860872000452
114327,1.90428743498288e-18,1.08308130918211
148398,2.09843651884379e-18,-1.2658284290383
55916,2.09843651884379e-18,1.37930398253227
814,2.11366205528055e-18,1.2475214408937
81617,2.33004827054073e-18,1.25906672765391
121512,2.35087485309436e-18,1.08746143827664
84913,2.5016695796916e-18,-1.16225294647808
339318,2.56767581185861e-18,1.31182595444622
11127,3.25217414096386e-18,1.52464576109537
6792,3.43264828792931e-18,1.45313802090185
5277,3.60511492354969e-18,1.37755313066674
171392,3.94184480094488e-18,1.30698901322065
22832,3.9912529144244494e-18,1.79954707833119
79752,4.0020426954975e-18,1.16433929190367
79940,4.21381378030251e-18,1.35529749084649
284371,4.34610210533347e-18,1.16343368389817
6182,4.41162541746738e-18,-1.46814575965526
8743,4.90646332512046e-18,2.14496695619044
64421,5.24285456481606e-18,1.11828301440586
7738,6.11204601370989e-18,1.14721627046098
286826,6.15839786352826e-18,1.10429582531769
154743,6.36713055457882e-18,1.28791353760559
168374,6.61126558183071e-18,1.57976563936276
163081,6.78586992320548e-18,1.25797461991681
202333,8.37151658373934e-18,2.21494592356401
8541,8.37461087660397e-18,-1.09127631035577
8100,8.37532282011979e-18,1.25618924554859
285172,8.49663693683164e-18,1.1233676204356
91624,9.51132095954375e-18,1.52398269807792
54885,9.80203849024016e-18,1.20039135876572
92285,1.01565033698832e-17,1.21936106023126
84080,1.03099345120744e-17,-1.01082570936998
80173,1.03648045968891e-17,1.39577684702869
284349,1.11849558303133e-17,1.3948565047829
54951,1.12631563362962e-17,1.08179662099367
22869,1.18066475591485e-17,1.00928665301336
7138,1.26536611026254e-17,-1.18982004330517
400986,1.29449614839062e-17,1.40090724060328
3298,1.3087298085266101e-17,1.05003499758443
79019,1.34468681294307e-17,-1.04740066607587
389792,1.41622346127154e-17,-1.19224288393481
22834,1.45453262623653e-17,1.0379283708406
9937,1.46928108386889e-17,1.408136539197
802641,1.8619176756621802e-17,1.22489991273959
80312,2.07585400324461e-17,1.25139880842458
81624,2.08932336827304e-17,1.00500391383927
199692,2.36203331017924e-17,1.03629662297386
84102,2.37503429588872e-17,1.01720115469895
205327,2.43355483128324e-17,1.10029284111597
340252,2.50035891679501e-17,1.18753441239252
10998,2.54498497405638e-17,-1.1182247360923
79634,2.66433724662571e-17,1.15138891070426
80757,3.09955727545858e-17,-1.51579476124735
79830,3.2181805699528e-17,1.12351175585702
112840,3.53787706782927e-17,1.05287039818721
10773,3.62540224765824e-17,1.15602666935073
9668,4.37856284715382e-17,1.3289280909793
80071,4.61532125333043e-17,1.48743680725348
203228,4.76544924615397e-17,1.38225887761607
283624,4.7828280610953204e-17,1.6656580447746
85015,4.99130667132121e-17,1.13321824960171
55779,5.93208856920921e-17,1.35945130264322
338707,7.25785815606107e-17,-1.18552960024762
55713,7.55209748763304e-17,1.83143954124114
84527,7.67596347646274e-17,1.28808287308372
2645,8.112071343955361e-17,-1.57866648051611
147949,9.34126258419746e-17,1.77881965973364
55166,9.79212920410633e-17,1.33530180617846
22917,1.15067748822305e-16,-1.04565058722821
129450,1.1948292883557599e-16,1.19501320125881
55212,1.32965670867489e-16,1.09689502225589
412,1.49311591702594e-16,1.0672610647748
5926,1.4972389554137e-16,1.41631623213288
8344,1.5515379697787099e-16,-1.1225597913368
55012,1.6174984674210496e-16,1.0456737728452
284406,1.71592983159753e-16,1.24248802260876
64108,2.35165942464697e-16,1.86973612400227
286205,2.42343097038384e-16,1.00395696406668
400759,2.58946868430835e-16,3.60670587551541
170959,3.31800987487699e-16,1.12408628701368
54521,3.41690128120649e-16,1.06421385170712
29945,3.538283256416429e-16,1.01789276929259
79612,3.73082599148429e-16,1.18628540133048
375248,3.99785294009924e-16,1.54894522485199
54839,4.07053995311817e-16,1.17064816143565
64895,4.26918451324401e-16,1.10595344565011
91526,4.427467664611909e-16,1.18346156924278
148266,4.57749456585675e-16,1.5950735687488
54958,4.7853738873091e-16,-1.25295947988086
1468,4.95174708553942e-16,-1.07509878189054
6683,5.44732248700037e-16,1.16414240283324
7881,5.74320310729088e-16,1.61798980317229
27152,6.45103851456386e-16,1.03940689445376
139322,6.630968592522489e-16,1.17892979214236
79652,6.96871542198574e-16,-1.0753058116508
55137,7.81918143300204e-16,1.26839802465986
7544,8.02981701834009e-16,1.59499351608881
84083,8.51468032739409e-16,1.0132598151993
401115,8.58174352125082e-16,-1.3478583296188
1955,9.49739977678961e-16,1.03906873305346
54826,1.0224212015439102e-15,1.55795670456335
59307,1.03909101773058e-15,-1.10710759443004
65990,1.06388566588524e-15,-1.15712783974774
8559,1.20581333146912e-15,1.43928037110498
375444,1.2199474846430102e-15,1.44772674348524
55010,1.24948903961377e-15,1.15205907710234
22925,1.3260584847044702e-15,1.06164027641598
7978,1.4404394525074e-15,1.40530569294867
26747,1.55719702476528e-15,1.03945596389342
7013,1.6610500742579501e-15,1.09500924070764
257415,1.8396928657792506e-15,1.08834232117227
64863,2.1724347884851303e-15,1.10115763345846
54942,2.2790240867109306e-15,1.01000828521076
126567,2.3954273674572706e-15,-1.49856057085497
55609,2.44992995738223e-15,1.32077285890304
374899,2.893026139227081e-15,1.41988450934051
1028,2.9261193008138903e-15,-1.25248258524645
162966,3.0888455138646904e-15,1.49571390374345
3553,3.0978327124172106e-15,-1.30433438487186
3620,3.387378643894811e-15,2.09034530204666
57472,3.51394085384784e-15,1.01902400568035
6373,3.806472635731191e-15,3.62333340771199
115362,4.01301380050817e-15,1.94830393418668
23285,4.596914136626911e-15,2.52964249249587
221336,4.774207259438601e-15,1.41675674927078
54812,5.058194117073311e-15,1.04271338220715
49855,6.391049638714461e-15,1.08107668447146
143684,7.043819542343751e-15,1.14453291490046
80853,7.31113037630863e-15,1.58198891431267
200894,8.948456206809871e-15,1.01106256844044
340481,1.00265733047826e-14,1.30844687441493
81931,1.07519086017767e-14,1.66379397245635
23555,1.0891187083749e-14,-1.23593368133216
23443,1.33223165075117e-14,1.00190922420395
339745,1.6749545310385702e-14,1.0033034070306
84455,1.6808855525275502e-14,1.38702299528933
23460,1.6863002894796802e-14,1.15027168723114
345462,1.72800797090297e-14,1.53838268987488
404550,1.74399489688086e-14,-1.03651758043877
5140,1.79097175027369e-14,1.04329255855478
84946,1.8696891295666e-14,1.16752539494447
55791,2.14743887650474e-14,1.20486472631602
492311,2.40454384179617e-14,1.95719808087271
145282,2.51845871429256e-14,1.3367644715417
51360,2.62378603526933e-14,1.12151059407029
84649,2.7629898155231305e-14,-1.04077927063759
84131,3.10291143456672e-14,1.00521362254576
28981,3.3388951272183e-14,1.05307575782037
81856,3.59645924373281e-14,1.22611755618269
7695,3.80629746277792e-14,1.34369590127519
79176,3.88681314445328e-14,-1.15356941646734
57335,3.94819792159888e-14,1.14513299532457
7099,3.97486985590284e-14,1.05957513301113
6936,4.26543112800699e-14,1.0482101114914
118881,4.3124250689485404e-14,-1.22258970154114
7188,4.33924322346997e-14,1.16941366647976
57162,4.78958826806935e-14,1.21068320974118
64282,4.80382328894867e-14,1.09752782784274
51765,5.60560588563021e-14,1.03305217362818
148156,5.90610698097171e-14,1.02455165586789
7771,6.68772046718368e-14,1.70444303792617
5438,6.88386045487271e-14,-1.00242310301362
7569,6.919098344663892e-14,1.3521529628819
63939,8.26022494699514e-14,1.08066395975347
92659,9.96431516326155e-14,-1.09928947539549
10333,1.04519475064937e-13,1.37894044390791
64376,1.09114927753456e-13,1.09024306382736
284695,1.12838467135323e-13,1.0033936016128
8850,1.23347213603836e-13,1.26382706544643
55582,1.29521243177909e-13,1.2178219820599
57531,1.37594596420987e-13,1.00489669510664
2021,1.8092541899372e-13,-2.03547839782758
101928524,1.97335587109244e-13,1.20699065743912
2122,2.06179729089192e-13,1.1133583945592
29887,2.10708879736093e-13,1.27983470512721
92797,2.35370146002518e-13,1.28648597050735
51196,2.46500826423724e-13,1.46978894675056
253430,2.66695468044015e-13,1.00732407428005
125893,2.83108852581188e-13,1.62152909705798
1632271,3.71062693799054e-13,1.86294931470395
65243,4.13580336070913e-13,1.37413165369373
6671,5.11665428393846e-13,1.02396310077375
5638,5.15981929450562e-13,1.09708765058828
5966,5.66650858661322e-13,1.40375685483645
51091,6.03264113815044e-13,1.01426905456976
6940,6.46397973433928e-13,1.18610811559947
283464,6.52324506762098e-13,1.01970999009879
9068,7.13677123597186e-13,2.10711436302029
102724002,7.311111496137599e-13,1.45163984413714
83935,7.6626671039335e-13,2.11036937324376
75941,1.11825437816042e-12,1.11134300833399
9966,1.28206005146127e-12,1.26343163231747
9734,1.32104577554872e-12,1.23697310042467
5166,1.3802958228644e-12,1.26556080584791
54821,1.49939774666031e-12,1.02260902137486
100129550,1.64757190689372e-12,1.73100054097948
404217,1.8209016911204498e-12,-1.24777783665855
140612,1.9880243449117e-12,1.0193822014335
63899,1.9999157905835e-12,1.02043080127587
55285,2.05824449318384e-12,1.11929913097416
25801,2.06499887175012e-12,2.02702502709318
80254,2.21966179275648e-12,1.06957176180895
126017,2.28240965395669e-12,1.33528865359553
23507,2.60915676998638e-12,1.04223904948005
5563,2.80386590851791e-12,1.07068238242416
10656,3.06219937412319e-12,1.03816885239374
137695,3.17218974170073e-12,1.07189161790804
203522,3.21032124236777e-12,1.0277075543778
56479,3.6110782616723297e-12,1.4166486414636
199704,3.79127340759558e-12,1.67171054046105
57117,4.27488476168632e-12,1.00134377478936
57002,4.46994746098237e-12,1.03215483165137
57684,4.48081285941839e-12,1.25908354604504
388566,4.567988004079599e-12,1.0716611170324
347344,4.8493104262942e-12,1.2342388275197
291211,4.91429274057865e-12,1.26564440667877
5229,5.2447668407809e-12,1.03108645072868
1909,5.9050160349172694e-12,1.05710500500057
80380,6.45324536217244e-12,1.38752780377966
101926926,6.675784250619239e-12,1.74544448611057
7539,6.8905425216791094e-12,1.592468603661
11037,6.9133438433488e-12,1.19676977039722
80310,7.16286412062441e-12,1.46234973024521
339327,7.35783406994447e-12,1.54266412552903
9162,7.77125769502617e-12,1.56918349852166
101927953,8.64205414732415e-12,-1.06743811157406
130271,9.79208595967727e-12,1.70193184171123
80010,1.0162688986542398e-11,1.08250983090077
55016,1.1126970614142e-11,2.47750405235706
101928882,1.18250390914389e-11,3.1248243981325
79725,1.23934875165023e-11,1.92098868134952
112611,1.24122502476954e-11,1.04698327247109
9015,1.24399963770776e-11,1.08370096576392
9495,1.3250887604634e-11,1.44489278951137
10501,1.36037790106262e-11,-1.41958942806453
11146,1.5149706723398002e-11,1.03314189651987
91752,1.90594127015032e-11,1.61581678052794
8690,1.96414712116182e-11,1.1036671005203
57547,2.0652359056596288e-11,2.03803835750494
56256,2.5817535230004497e-11,1.68859451686545
153571,2.6146276208663696e-11,-1.29025643287056
2982,2.97971683332947e-11,1.12506080510085
166785,3.35724462640416e-11,1.12834005472452
400221,3.38497488952124e-11,1.01038563376228
286827,3.5234521979878e-11,1.10700471138758
9118,3.5422542758494397e-11,1.03316361454307
79986,4.25425018446899e-11,1.57928617981073
26960,4.29906199139148e-11,1.82061841700596
9134,4.32961462442965e-11,1.34453515238774
57698,4.3619779609249193e-11,1.04782711705726
9249,4.42210628894984e-11,-1.45984229248599
4325,4.53537282828664e-11,1.31422697880976
132321,5.80056640963962e-11,1.60668167780733
54762,8.311547084086689e-11,1.35914592001437
91975,9.30320335482438e-11,1.20216135339071
23414,9.649924066398688e-11,1.33497424003609
126070,1.65093128828534e-10,1.16274207312549
64220,1.71365916648622e-10,-1.28589390226107
60468,1.74264511084112e-10,1.15253351972118
84622,1.87507112525837e-10,1.09014248098842
100113407,2.07283662448227e-10,1.02256140871887
286097,2.6767794182771003e-10,1.06623728012087
1005074312,3.22442831655684e-10,1.27701922654519
150967,3.24468691567624e-10,1.37461675209907
54823,3.42497235495151e-10,1.32074041057439
7562,3.83070502856109e-10,1.465692946564
1349571,3.84958471933566e-10,2.22515045428347
3752,3.8735966273202e-10,1.97223045586154
1917,4.16283267584489e-10,-1.28516391425084
441666,4.665813323865e-10,1.38598964868499
9204,4.98963297974438e-10,1.19037535449502
51333,6.76330037516013e-10,-1.07513997634516
284443,6.88661862053213e-10,1.22636151754388
11193,6.910749755143151e-10,1.02397385943115
5881,6.92777193180442e-10,-1.02731358251143
118788,7.121273780023171e-10,1.59337196790408
101060200,8.00196126062798e-10,1.08511900273899
10451,8.36506907993028e-10,1.30199126938974
162962,8.47186514567328e-10,1.05982823630599
50804,9.43856338683847e-10,1.20477249838491
285440,1.01757248270988e-09,1.0558965852049
26134,1.07812521168773e-09,1.46893195572591
57631,1.18000346576548e-09,1.12368634914591
343450,1.1805574406907e-09,1.42797374382284
7767,1.23455713980541e-09,1.39628910526497
83540,2.01590490810791e-09,1.11205257433247
100128317,2.1046386358098e-09,2.28849328971578
8790,2.11311387421648e-09,1.19968855445632
7518,2.1257175285494903e-09,1.38057405411865
3887,2.2477783234446504e-09,-1.42305951105399
219790,2.3383146624593e-09,1.15100955223485
2123,2.39209507255206e-09,1.10870251724738
80270,2.4085761523294303e-09,-1.04580467574257
219749,2.6622766246807e-09,1.44709048007673
8742,2.7322808245632803e-09,-1.4696807330268
401494,2.74200566374389e-09,1.06409379037685
2161,3.06367396075862e-09,-1.11705448331499
153733,3.660300200248769e-09,1.79783963980718
1756,4.76398601997799e-09,1.08548150800452
2826,5.064046840061541e-09,-1.10699771822694
2444,5.0689584417560514e-09,1.86776607039715
7638,5.15915057322397e-09,1.21958216230591
84901,6.07014963802936e-09,1.61333704507483
59348,6.517959099933481e-09,1.0623890464564
84251,6.70639180270936e-09,1.00458744354951
285349,6.8207215023674315e-09,2.22560418403145
100874241,7.10730461248441e-09,1.74589657502345
22807,7.3805777388091615e-09,1.7738389543309
148206,7.82106226692298e-09,1.05412348686247
5101,8.32780780894837e-09,1.47279949495451
80095,8.89655017049846e-09,1.01635258124648
287,9.08212442814346e-09,1.90601602126134
283248,9.510472405661862e-09,-1.10317580226342
169270,9.6813974502831e-09,1.43745990943466
646962,9.754982212608153e-09,-1.08647170659907
285600,1.00934766525636e-08,1.88191039740704
283209,1.02839084164234e-08,1.08740618875424
9076,1.03615394752096e-08,1.81923339902664
84667,1.06928662775972e-08,-1.60183478368586
84924,1.08228885257893e-08,1.03462479325358
124989,1.11066404648193e-08,1.53101191868853
1024656942,1.14780010919974e-08,1.20561130842583
130026,1.21229027951196e-08,1.40054659081977
268514,1.37853976282928e-08,-1.07177914354235
374879,2.34651707300824e-08,1.13463212948907
2824,2.371056845788e-08,1.30867591901331
3339321,2.95887080566867e-08,-1.14998757002985
203238,2.97327401887319e-08,1.180751699406
641,3.15581998205599e-08,1.02957283738347
76971,3.16594556363211e-08,1.090679169208
10161,3.20525291988725e-08,1.43501938919912
9508,3.6244307804998e-08,1.18176231172638
100132707,3.75798353200561e-08,1.19534015421059
54332,3.91375662479514e-08,1.13599132892029
9586,4.08098547607002e-08,1.20087010697915
7808523,4.41912997536538e-08,-1.2342120711637
283659,4.42273266161525e-08,1.14638695109137
29126,5.24393273632159e-08,2.02168155712669
7761,5.41534316600458e-08,1.01491219615298
27127,5.42813439684125e-08,1.71902962960088
84911,5.52633267855249e-08,1.1429702149349
90353,5.67784205429869e-08,-1.04041110926063
257194,5.79055160386642e-08,1.03956684081247
148213,6.08258438221164e-08,2.26992191960766
63920,6.21105157989188e-08,1.09536527714374
9936,6.46521469799774e-08,1.16410638813447
387751,6.53984325247655e-08,1.97511641000526
7556,6.98406904227943e-08,1.4403740857646
152687,7.26064236010752e-08,1.72075329152251
163486,7.46488784694009e-08,1.61447207625837
100507632,7.47175747435096e-08,1.17466766304217
284391,7.84416678119091e-08,1.02878656804328
443,8.3649461032011e-08,1.30130371866042
5618,8.48334262244835e-08,1.83776396319071
83856,8.80035206998753e-08,1.23872132410427
148268,9.66164898501628e-08,1.09550899190809
6335,9.9990514930388e-08,1.65155644945719
10351,1.00877888146746e-07,1.94671745504103
256643,1.01261742817446e-07,1.14141381538259
56571,1.08011532616658e-07,-1.65682320392871
117177,1.12695866931108e-07,1.05968954864917
93474,1.26849606432229e-07,1.11243164639688
79912,1.3582276451301e-07,1.1065175452196
114299,1.54603076391004e-07,2.01835363555389
27185,1.57205666998666e-07,1.20314252946664
558714,1.61241074059638e-07,1.36480310732546
100129484,1.69544999304479e-07,-1.17988980703115
8418,1.73603422305856e-07,1.33651811102255
65109,1.84917442402473e-07,1.036348705674
151393,1.89319424478971e-07,1.13030259337249
113263,1.95601627815368e-07,1.10691721207027
1005331051,1.96881387697941e-07,1.37772649313877
51136,2.04202494227307e-07,1.06739686059401
284702,2.28615765728554e-07,1.92703353798936
56165,2.29018721807672e-07,1.02981800742555
544662,2.39654556103841e-07,-1.2166124201936
257358,2.4201816159854e-07,-1.97590679290607
339453,2.78757843933217e-07,-1.3126087398015
152831,2.83476411644185e-07,1.53429070521802
6095,2.83607031571867e-07,1.31053578740379
100505678,3.40469071769858e-07,1.38313736214759
9615,3.49671214919623e-07,2.10350968817046
268664,3.50116209577074e-07,-1.70010473674348
162655,3.59502086509635e-07,1.11337542979217
80298,3.671322097078e-07,1.04149706891103
79925,3.68176702384507e-07,2.28563042812578
51710,3.82551566971787e-07,1.02710086558484
399761,4.16380266167573e-07,1.10466740187767
2259,4.74612293385634e-07,1.29818150337893
102723721,4.8904329598718e-07,-1.431454911331
26864,5.44883640928523e-07,-1.23112206507093
9086,6.1692374717384e-07,1.15577691479573
844651,6.6572232475044e-07,1.51163174561598
64582,7.50838102214867e-07,1.05457663497508
1005008622,8.28572252194005e-07,-2.18372095529746
55552,8.339233041953e-07,1.12216340927391
56242,8.51309707715111e-07,1.32097107948773
128553,8.61274054031324e-07,1.0812920708312
80862,8.90242694153015e-07,1.09523187069171
5137,9.01189178373982e-07,1.11257223690739
81578,9.04002700795151e-07,1.4624071764694
1148211,9.29400158636945e-07,2.19782247746868
80127,9.30110381734283e-07,1.20421282341704
10529,9.82733260303348e-07,1.48069642219074
221264,1.0623257607557e-06,1.20816386643954
1027241591,1.16048841836242e-06,-1.05882456612781
783,1.31783490150473e-06,1.14941369903598
7561,1.33409885218608e-06,1.1259639185686
26301,1.33883676268104e-06,-1.040996682435
344595,1.41585350984671e-06,1.0055519579795
80031,1.65374691646111e-06,1.4404576123667
7710,1.72600384189051e-06,1.36851536773261
10350,1.74335928212821e-06,2.2056825150878
9310,2.03308123273281e-06,1.59476077087376
55342,2.03799351792818e-06,1.15723876463921
7273,2.09415475603749e-06,1.6283926835919
161882,2.15339353233571e-06,-1.04211971086131
1300,2.19914008254876e-06,2.05379303216986
9420,2.39417999320652e-06,1.59091001597823
140711,2.57562213074373e-06,1.77438878152043
149420,2.60636788467933e-06,1.0192868244426
155382,2.72797814864943e-06,-1.95649551188134
54622,2.89395312358276e-06,1.13386779158291
120863,3.02232089111443e-06,1.72519563345918
25780,3.07796256771539e-06,1.82766839758324
3598,3.29535316885861e-06,1.30847498983431
90649,3.31667592358261e-06,1.02991539362735
375298,3.31955820112123e-06,1.28253146169874
