#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000158555,GDPD5,0,1,0.154096,660.059,731.906
ENSG00000158560,DYNC1I1,0,1,-0.210144,234.688,201.568
ENSG00000158571,#N/A,0,1,0.507796,22.002,31.3115
ENSG00000158578,#N/A,0,1,-1.16463,2.93359,0
ENSG00000158604,TMED4,0.519242,1,0.621685,2936.53,4504.94
ENSG00000158615,PPP1R15B,-0.189528,1,-0.274324,5978.67,4927.64
ENSG00000158623,COPG2,0,1,0.0561355,5573.83,5776.97
ENSG00000158636,EMSY,0,1,-0.02136,2562.49,2516.66
ENSG00000158639,#N/A,0,1,2.42033,0,5.8709
ENSG00000158669,GPAT4,0.139172,1,0.228435,4450.26,5197.7
ENSG00000158683,#N/A,0.250407,1,0.26833,13.2012,15.6557
ENSG00000158691,ZSCAN12,0,1,0.388624,200.951,262.234
ENSG00000158710,TAGLN2,0,1,0.0110723,29733.4,29871.1
ENSG00000158711,ELK4,-0.41947,1,-0.498539,7580.41,5348.39
ENSG00000158715,SLC45A3,0,1,-0.116745,824.34,757.346
ENSG00000158716,DUSP23,0.251742,1,0.563786,321.229,473.586
ENSG00000158717,RNF166,0,1,0.137632,756.867,829.754
ENSG00000158747,NBL1,0.466315,1,0.601418,1698.55,2569.5
ENSG00000158748,#N/A,0,1,1.42033,2.93359,9.78484
ENSG00000158764,#N/A,0,1,-1.57967,4.40039,0
ENSG00000158769,F11R,0,1,-0.0131137,17582.5,17370
ENSG00000158773,USF1,0,1,-0.0268462,2750.25,2690.83
ENSG00000158786,PLA2G2F,-0.648411,1,-0.799961,2349.81,1344.44
ENSG00000158792,SPATA2L,0,1,-0.293104,325.629,264.191
ENSG00000158793,NIT1,-0.0660545,1,-0.241985,1361.19,1146.78
ENSG00000158796,DEDD,-0.270692,1,-0.407793,2409.95,1810.19
ENSG00000158805,ZNF276,0.0660656,1,0.278977,768.602,929.559
ENSG00000158806,#N/A,0,1,1.26833,5.86719,15.6557
ENSG00000158813,EDA,0,1,0.323036,200.951,250.492
ENSG00000158815,#N/A,0,1,-0.695144,17.6016,9.78484
ENSG00000158816,#N/A,0,1,0.420333,0,0
ENSG00000158825,CDA,0.906104,1,1.3314,133.479,336.598
ENSG00000158828,PINK1,0.219141,1,0.313292,3875.28,4800.44
ENSG00000158850,B4GALT3,0.00253723,1,0.141984,1887.77,2076.34
ENSG00000158856,DMTN,0,1,0.849176,36.6699,66.5369
ENSG00000158859,#N/A,0,1,0.420333,0,0
ENSG00000158863,FAM160B2,0.043457,1,0.186503,1763.09,2000.02
ENSG00000158864,NDUFS2,-0.137992,1,-0.225445,5506.36,4694.76
ENSG00000158865,#N/A,0,1,-1.57967,4.40039,0
ENSG00000158869,#N/A,0,1,-1.57967,4.40039,0
ENSG00000158882,TOMM40L,-0.122699,1,-0.287844,1575.34,1285.73
ENSG00000158887,#N/A,0,1,-0.409742,22.002,15.6557
ENSG00000158941,CCAR2,0.0711484,1,0.132511,9763,10669.4
ENSG00000158966,CACHD1,0,1,0.137656,410.703,450.102
ENSG00000158985,CDC42SE2,0.100671,1,0.157947,11094.9,12340.6
ENSG00000158987,RAPGEF6,0,1,-0.123163,2563.96,2346.4
ENSG00000159023,EPB41,0,1,-0.0707192,1732.29,1643.85
ENSG00000159055,MIS18A,0.0160434,1,0.191599,1169.04,1330.74
ENSG00000159063,ALG8,0,1,0.0438218,2852.92,2931.54
ENSG00000159069,FBXW5,0.0234167,1,0.150217,2275,2516.66
ENSG00000159079,CFAP298,-0.0806501,1,-0.210988,2456.89,2115.48
ENSG00000159082,SYNJ1,0,1,0.142708,1397.86,1538.18
ENSG00000159086,PAXBP1,0.0626057,1,0.171286,3070.01,3446.22
ENSG00000159110,IFNAR2,0.566946,1,0.694136,1858.43,2998.07
ENSG00000159111,MRPL10,0,1,-0.124098,1594.41,1457.94
ENSG00000159128,IFNGR2,-0.036775,1,-0.172741,2222.2,1964.8
ENSG00000159131,GART,0,1,0.0479331,8947.46,9221.23
ENSG00000159140,SON,0.0234378,1,0.0664653,20363.5,21258.5
ENSG00000159147,DONSON,0.0787092,1,0.206247,2200.2,2530.36
ENSG00000159164,SV2A,0,1,0.117352,2189.93,2367.93
ENSG00000159166,LAD1,-0.405319,1,-0.508465,4463.46,3127.23
ENSG00000159167,#N/A,0,1,0.420333,0,0
ENSG00000159173,TNNI1,0,1,0.0792962,54.2715,56.752
ENSG00000159176,CSRP1,0,1,-0.0050812,6684.2,6639.99
ENSG00000159184,HOXB13,0,1,-0.219623,371.1,317.029
ENSG00000159197,#N/A,0,1,0.420333,13.2012,17.6127
ENSG00000159199,ATP5MC1,-0.0978667,1,-0.223275,2668.1,2277.91
ENSG00000159200,RCAN1,0.340432,1,0.416958,5648.64,7518.67
ENSG00000159202,UBE2Z,0,1,0.00447494,7735.89,7735.89
ENSG00000159208,#N/A,0,1,-0.164629,7.33399,5.8709
ENSG00000159210,SNF8,0,1,0.100443,3111.08,3324.89
ENSG00000159212,#N/A,0,1,-1.57967,4.40039,0
ENSG00000159214,CCDC24,0,1,-0.168955,488.444,432.49
ENSG00000159216,RUNX1,0.655052,1,0.730924,5170.46,8555.86
ENSG00000159217,#N/A,0,1,0.420333,0,0
ENSG00000159228,CBR1,0,1,0.0155217,2954.13,2976.55
ENSG00000159231,CBR3,0,1,-0.109286,261.09,240.707
ENSG00000159239,#N/A,-0.36056,1,-2.38702,19.0684,1.95697
ENSG00000159251,#N/A,0,1,0.420333,0,0
ENSG00000159256,MORC3,0,1,-0.0397412,3291.49,3191.81
ENSG00000159259,CHAF1B,0.162129,1,0.291018,2085.79,2544.06
ENSG00000159261,#N/A,0,1,0.420333,16.1348,21.5266
ENSG00000159263,SIM2,-0.0636757,1,-0.259266,1107.43,921.732
ENSG00000159267,HLCS,0.158629,1,0.267532,2946.8,3536.24
ENSG00000159289,#N/A,0,1,-1.57967,4.40039,0
ENSG00000159307,#N/A,0,1,1.42033,2.93359,9.78484
ENSG00000159314,ARHGAP27,-0.101946,1,-0.217471,3138.95,2690.83
ENSG00000159322,ADPGK,0.0804168,1,0.189524,3024.54,3438.39
ENSG00000159335,PTMS,0.0194797,1,0.0905273,7405.86,7861.14
ENSG00000159339,PADI4,-0.0218768,1,-0.744054,93.875,54.7951
ENSG00000159346,ADIPOR1,0,1,0.0754595,6552.18,6882.65
ENSG00000159348,CYB5R1,-0.124242,1,-0.240115,3149.21,2657.56
ENSG00000159352,PSMD4,0.0132715,1,0.0833565,7631.75,8060.75
ENSG00000159363,ATP13A2,0,1,-0.0894849,3743.27,3506.89
ENSG00000159374,#N/A,0,1,0.420333,0,0
ENSG00000159377,PSMB4,0.0989404,1,0.157823,10499.3,11677.2
ENSG00000159387,#N/A,0,1,1.87976,4.40039,19.5697
ENSG00000159388,BTG2,-0.1518,1,-0.224081,8064.45,6882.65
ENSG00000159399,HK2,-0.373348,1,-0.469919,5009.11,3604.73
ENSG00000159403,C1R,-0.382811,1,-0.556123,1603.21,1086.12
ENSG00000159409,#N/A,0,1,-0.472752,17.6016,11.7418
ENSG00000159423,ALDH4A1,-0.613612,1,-0.717697,4821.36,2921.75
ENSG00000159433,STARD9,0.707617,1,1.17933,112.943,256.363
ENSG00000159445,THEM4,0,1,-0.0725351,910.881,863.023
ENSG00000159450,TCHH,0,1,0.179325,112.943,127.203
ENSG00000159459,UBR1,-0.0181673,1,-0.112145,4551.47,4197.69
ENSG00000159461,AMFR,0.0380885,1,0.107882,7621.48,8187.95
ENSG00000159479,MED8,0,1,-0.138354,1953.77,1769.1
ENSG00000159496,RGL4,0,1,-0.0747037,352.031,332.684
ENSG00000159527,#N/A,0,1,0.420333,4.40039,5.8709
ENSG00000159556,ISL2,0,1,0.279471,124.678,150.686
ENSG00000159579,RSPRY1,0,1,-0.0893412,2955.6,2769.11
ENSG00000159588,CCDC17,0,1,0.104306,88.0078,93.9344
ENSG00000159592,GPBP1L1,0,1,0.00298179,6100.41,6094
ENSG00000159593,NAE1,0,1,0.0438115,7118.37,7315.14
ENSG00000159596,TMEM69,-0.0833077,1,-0.21348,2465.69,2119.4
ENSG00000159618,#N/A,0,1,0.420333,0,0
ENSG00000159625,#N/A,0,1,0.420333,2.93359,3.91393
ENSG00000159640,#N/A,0,1,0.420333,0,0
ENSG00000159648,TEPP,0,1,-0.432825,80.6739,58.709
ENSG00000159650,#N/A,0,1,0.420333,0,0
ENSG00000159658,EFCAB14,0.00195224,1,0.0565261,12712.7,13180.2
ENSG00000159674,#N/A,0,1,-0.579667,7.33399,3.91393
ENSG00000159685,CHCHD6,0,1,0.121454,476.709,516.639
ENSG00000159692,CTBP1,0.013526,1,0.0771232,9289.23,9769.18
ENSG00000159708,#N/A,0,1,0.420333,0,0
ENSG00000159713,#N/A,0,1,0.420333,0,0
ENSG00000159714,#N/A,0,1,0.879765,10.2676,19.5697
ENSG00000159720,ATP6V0D1,0.157842,1,0.257072,3562.85,4244.66
ENSG00000159733,ZFYVE28,-0.0121598,1,-0.541865,164.281,111.547
ENSG00000159753,#N/A,0,1,0.420333,26.4024,35.2254
ENSG00000159761,#N/A,0,1,-0.66713,23.4688,13.6988
ENSG00000159784,#N/A,0,1,0.580798,23.4688,35.2254
ENSG00000159788,RGS12,0.00322639,1,0.116381,2893.99,3127.23
ENSG00000159792,PSKH1,0.580858,1,0.735743,1235.04,2050.9
ENSG00000159840,ZYX,0.46932,1,0.577036,2695.97,4009.83
ENSG00000159842,ABR,0.0892154,1,0.173871,5051.65,5681.08
ENSG00000159871,LYPD5,0.0603679,1,0.366562,359.365,461.844
ENSG00000159873,CCDC117,0,1,-0.0460992,1702.95,1643.85
ENSG00000159882,ZNF230,0,1,0.0500953,789.137,814.098
ENSG00000159884,CCDC107,0,1,-0.698966,90.9414,54.7951
ENSG00000159885,ZNF222,-0.251716,1,-0.545451,548.582,373.781
ENSG00000159899,NPR2,0,1,-0.251434,199.484,166.342
ENSG00000159905,ZNF221,0,1,0.0197952,143.746,144.816
ENSG00000159915,ZNF233,0,1,-0.338659,127.611,99.8053
ENSG00000159917,ZNF235,0,1,0.214658,418.037,483.371
ENSG00000159921,GNE,-0.401644,1,-0.52123,3334.03,2315.09
ENSG00000159958,#N/A,0,1,0.420333,10.2676,13.6988
ENSG00000160007,ARHGAP35,-0.0197367,1,-0.0614459,22710.4,21696.9
ENSG00000160013,#N/A,0,1,0.420333,0,0
ENSG00000160014,CALM3,0.165293,1,0.201982,26576.9,30477.8
ENSG00000160049,DFFA,-0.123708,1,-0.226585,3976.49,3387.51
ENSG00000160050,CCDC28B,0,1,0.0301868,363.766,369.867
ENSG00000160051,IQCC,0,1,0.0959824,435.639,463.801
ENSG00000160055,TMEM234,0,1,0.0724099,347.631,363.996
ENSG00000160058,BSDC1,0,1,0.0452365,3464.58,3563.64
ENSG00000160062,ZBTB8A,0.0432575,1,0.257275,767.135,913.904
ENSG00000160072,ATAD3B,-0.106047,1,-0.263944,1707.35,1416.84
ENSG00000160075,SSU72,0,1,0.000100498,4079.16,4066.58
ENSG00000160087,UBE2J2,0,1,-0.0892908,2132.72,1998.06
ENSG00000160094,ZNF362,0.303031,1,0.417007,2546.36,3389.47
ENSG00000160097,#N/A,0,1,-0.164629,7.33399,5.8709
ENSG00000160111,#N/A,0,1,-0.539025,49.8711,33.2684
ENSG00000160113,NR2F6,0,1,0.0984051,2719.44,2902.18
ENSG00000160117,#N/A,0.0804918,1,0.358933,33.7363,43.0533
ENSG00000160124,CCDC58,-0.0951631,1,-0.33217,774.469,612.531
ENSG00000160131,VMA21,0.115594,1,0.217078,3458.71,4007.87
ENSG00000160145,KALRN,0,1,0.619642,38.1367,58.709
ENSG00000160161,#N/A,0,1,0.490722,27.8691,39.1393
ENSG00000160179,ABCG1,0.418229,1,0.728455,306.561,506.855
ENSG00000160181,#N/A,0,1,3.22769,0,11.7418
ENSG00000160182,#N/A,0,1,1.09841,13.2012,29.3545
ENSG00000160183,TMPRSS3,0.857793,1,1.54962,45.4707,135.031
ENSG00000160188,#N/A,0,1,-1.02713,42.5371,19.5697
ENSG00000160190,SLC37A1,0.319928,1,0.442433,2184.06,2958.93
ENSG00000160191,PDE9A,0,1,0.164604,287.492,320.943
ENSG00000160193,WDR4,0,1,0.0271,865.41,878.678
ENSG00000160194,NDUFV3,0.0354425,1,0.167159,2094.59,2344.45
ENSG00000160199,PKNOX1,0,1,-0.102896,1189.57,1103.73
ENSG00000160200,CBS,-0.0294857,1,-0.236696,976.887,825.84
ENSG00000160201,U2AF1,-0.215595,1,-0.324924,3666.99,2917.84
ENSG00000160202,#N/A,0,1,0.420333,0,0
ENSG00000160207,HSF2BP,0.215023,1,0.620006,186.283,285.717
ENSG00000160208,RRP1B,0,1,0.0872811,4438.53,4700.64
ENSG00000160209,PDXK,0.330313,1,0.378744,14296.9,18532.5
ENSG00000160211,G6PD,-0.217541,1,-0.272587,14208.9,11726.1
ENSG00000160213,CSTB,0.160799,1,0.228832,7656.68,8945.3
ENSG00000160214,RRP1,0,1,0.0875469,1856.97,1966.75
ENSG00000160216,AGPAT3,0.110105,1,0.178822,7649.35,8632.18
ENSG00000160218,TRAPPC10,0.197066,1,0.295285,3584.85,4385.56
ENSG00000160219,GAB3,0,1,0.835371,29.3359,52.8381
ENSG00000160221,GATD3A,0,1,-0.124194,1701.48,1555.79
ENSG00000160223,ICOSLG,0,1,0.237855,146.68,172.213
ENSG00000160226,CFAP410,0.338135,1,0.575378,554.449,823.883
ENSG00000160229,ZNF66,0,1,0.395242,168.682,221.137
ENSG00000160233,LRRC3,0.554578,1,1.09841,86.541,185.912
ENSG00000160255,#N/A,0,1,-0.579667,10.2676,5.8709
ENSG00000160256,FAM207A,0,1,-0.047319,708.463,682.982
ENSG00000160271,RALGDS,0.0599393,1,0.196477,1927.37,2201.59
ENSG00000160282,#N/A,0,1,0.683368,5.86719,9.78484
ENSG00000160284,SPATC1L,0,1,-0.0472334,422.438,407.049
ENSG00000160285,LSS,-0.0979748,1,-0.242371,2025.65,1706.48
ENSG00000160293,VAV2,0,1,0.0752717,4632.15,4865.02
ENSG00000160294,MCM3AP,0,1,-0.0674187,6374.7,6064.64
ENSG00000160298,C21orf58,0.130571,1,0.324438,910.881,1137
ENSG00000160299,PCNT,0,1,-0.0360928,4130.5,4015.7
ENSG00000160305,DIP2A,0,1,-0.0947592,2910.13,2716.27
ENSG00000160310,PRMT2,0,1,-0.0422862,3404.44,3295.53
ENSG00000160318,#N/A,0,1,-0.749592,24.9356,13.6988
ENSG00000160321,#N/A,0,1,2.74226,0,7.82787
ENSG00000160323,ADAMTS13,0,1,-0.981765,52.8047,25.4406
ENSG00000160325,CACFD1,0,1,0.229578,318.295,371.824
ENSG00000160326,SLC2A6,0,1,-0.160042,919.682,819.969
ENSG00000160336,ZNF761,0.0260581,1,0.10767,5576.76,5990.28
ENSG00000160345,C9orf116,0.437504,1,0.888112,136.412,252.449
ENSG00000160349,#N/A,0,1,0.420333,0,0
ENSG00000160352,ZNF714,0,1,0.010101,1610.54,1616.45
ENSG00000160360,GPSM1,0,1,0.312477,344.697,426.619
ENSG00000160392,C19orf47,0,1,0.0577631,1793.89,1861.08
ENSG00000160396,#N/A,0,1,-1.16463,2.93359,0
ENSG00000160401,CFAP157,0,1,0.396874,89.4746,117.418
ENSG00000160404,TOR2A,0,1,0.168794,255.223,285.717
ENSG00000160408,ST6GALNAC6,0,1,0.0323547,850.742,866.936
ENSG00000160410,SHKBP1,0.0353028,1,0.113663,6034.4,6508.87
ENSG00000160439,RDH13,-0.0866478,1,-0.254105,1510.8,1262.24
ENSG00000160445,ZER1,0,1,-0.0194874,2008.05,1974.58
ENSG00000160446,ZDHHC12,0,1,0.164144,1170.5,1307.25
ENSG00000160447,PKN3,0.422114,1,0.684172,437.106,700.594
ENSG00000160460,#N/A,0,1,0.420333,26.4024,35.2254
ENSG00000160469,BRSK1,0,1,-0.197796,95.3418,82.1926
ENSG00000160471,COX6B2,0,1,0.726994,54.2715,90.0205
ENSG00000160472,#N/A,0.30013,1,0.342331,26.4024,33.2684
ENSG00000160505,#N/A,0,1,0.420333,0,0
ENSG00000160539,#N/A,0,1,-1.57967,4.40039,0
ENSG00000160551,TAOK1,0,1,0.0259644,9418.31,9559.78
ENSG00000160563,MED27,0,1,-0.00633904,972.487,964.785
ENSG00000160570,DEDD2,-0.0110451,1,-0.141043,2401.15,2170.28
ENSG00000160584,SIK3,-0.0075617,1,-0.18393,1323.05,1160.48
ENSG00000160588,MPZL3,0,1,-0.106709,1215.97,1125.26
ENSG00000160593,#N/A,0,1,-2.16463,7.33399,0
ENSG00000160602,NEK8,0,1,0.00529566,262.557,262.234
ENSG00000160606,TLCD1,0,1,-0.295026,354.965,287.674
ENSG00000160613,PCSK7,0,1,-0.0331679,3603.92,3510.8
ENSG00000160633,SAFB,0,1,-0.0513484,6525.78,6277.95
ENSG00000160654,#N/A,0,1,-1.90159,5.86719,0
ENSG00000160678,S100A1,0.0310432,1,0.823689,44.0039,78.2787
ENSG00000160679,CHTOP,0,1,-0.0834815,5233.53,4923.73
ENSG00000160683,#N/A,0,1,0.420333,0,0
ENSG00000160685,ZBTB7B,-0.138147,1,-0.25568,3080.27,2571.45
ENSG00000160688,FLAD1,0.00360795,1,0.136452,2084.32,2283.78
ENSG00000160691,SHC1,-0.179597,1,-0.226446,19250.2,16403.3
ENSG00000160695,VPS11,0,1,0.0647267,1730.82,1804.32
ENSG00000160703,NLRX1,0.281636,1,0.540627,470.842,682.982
ENSG00000160710,ADAR,0.241021,1,0.274524,31019.8,37407.4
ENSG00000160712,IL6R,-0.22187,1,-1.65767,54.2715,15.6557
ENSG00000160714,UBE2Q1,-0.0013202,1,-0.0887429,5213,4886.55
ENSG00000160716,#N/A,0,1,-1.16463,24.9356,9.78484
ENSG00000160741,CRTC2,0.0225906,1,0.163768,1826.16,2039.16
ENSG00000160746,ANO10,-0.0830516,1,-0.21833,2286.74,1958.92
ENSG00000160752,FDPS,0,1,-0.0187753,6499.38,6395.37
ENSG00000160753,RUSC1,0,1,-0.092548,3391.24,3170.29
ENSG00000160767,FAM189B,0,1,-0.0390985,2112.19,2048.94
ENSG00000160781,PAQR6,0,1,-0.350641,271.358,211.352
ENSG00000160783,PMF1,-0.07181,1,-0.232299,1631.08,1383.58
ENSG00000160785,SLC25A44,0,1,-0.0600227,2914.53,2786.72
ENSG00000160789,LMNA,0,1,-0.0030348,23351.4,23231.2
ENSG00000160796,NBEAL2,-0.133938,1,-0.285638,1867.23,1526.43
ENSG00000160799,CCDC12,0,1,0.0294023,665.926,677.111
ENSG00000160803,UBQLN4,0,1,0.0077889,3955.95,3964.82
ENSG00000160813,PPP1R35,0,1,0.111129,371.1,399.221
ENSG00000160818,GPATCH4,-0.695602,1,-0.961301,812.606,414.877
ENSG00000160838,#N/A,0,1,0.0984051,5.86719,5.8709
ENSG00000160856,#N/A,0,1,0.420333,0,0
ENSG00000160862,#N/A,0,1,1.12077,10.2676,23.4836
ENSG00000160867,FGFR4,0,1,0.253223,92.4082,109.59
ENSG00000160868,#N/A,0,1,-1.90159,5.86719,0
ENSG00000160870,CYP3A7,-0.0896087,1,-0.590894,187.75,123.289
ENSG00000160877,NACC1,0.127325,1,0.211337,5056.05,5835.68
ENSG00000160886,LY6K,0.460499,1,0.725188,422.438,696.68
ENSG00000160888,IER2,-0.0116056,1,-0.164029,1760.16,1565.57
ENSG00000160908,ZNF394,0,1,-0.192644,1104.5,962.828
ENSG00000160917,CPSF4,0,1,-0.00737172,1284.91,1273.99
ENSG00000160932,LY6E,1.62553,1,1.74575,1572.41,5260.33
ENSG00000160948,VPS28,0,1,-0.0865078,1870.17,1755.4
ENSG00000160949,TONSL,0,1,0.133103,2062.32,2254.43
ENSG00000160951,#N/A,0,1,0.420333,0,0
ENSG00000160953,PWWP3A,0,1,0.0283883,2483.29,2524.49
ENSG00000160957,RECQL4,0.00579793,1,0.116215,3039.2,3283.79
ENSG00000160959,LRRC14,0,1,0.0734874,1604.68,1682.99
ENSG00000160961,ZNF333,0,1,0.270438,221.486,266.148
ENSG00000160963,#N/A,0,1,0.420333,0,0
ENSG00000160972,PPP1R16A,0.00154271,1,0.167875,1314.25,1471.64
ENSG00000160973,#N/A,0,1,-3.0391,14.668,0
ENSG00000160991,ORAI2,0.173104,1,0.304945,1983.11,2442.3
ENSG00000160993,ALKBH4,-0.0118386,1,-0.297896,522.18,422.705
ENSG00000160999,SH2B2,0,1,-0.0294698,80.6739,78.2787
ENSG00000161010,MRNIP,-0.00147347,1,-0.127603,2537.56,2315.09
ENSG00000161011,SQSTM1,-0.184133,1,-0.228522,21465.1,18264.4
ENSG00000161013,MGAT4B,0.208055,1,0.272953,8275.67,9968.79
ENSG00000161016,RPL8,0.0250425,1,0.0604606,30116.3,31309.5
ENSG00000161021,MAML1,0.385395,1,0.473378,4189.17,5798.49
ENSG00000161036,LRWD1,0,1,-0.060924,1012.09,966.742
ENSG00000161040,FBXL13,0,1,0.934906,29.3359,56.752
ENSG00000161048,NAPEPLD,0,1,-0.000285372,758.334,755.389
ENSG00000161057,PSMC2,0,1,0.043302,7856.17,8070.53
ENSG00000161082,#N/A,0,1,-2.38702,8.80078,0
ENSG00000161091,MFSD12,0.272099,1,0.451095,1019.42,1389.45
ENSG00000161179,YDJC,0,1,0.00691394,869.811,870.85
ENSG00000161180,#N/A,0,1,-0.257739,10.2676,7.82787
ENSG00000161202,DVL3,0,1,0.0581644,6024.14,6252.51
ENSG00000161203,AP2M1,-0.0959648,1,-0.13766,23435,21237
ENSG00000161204,ABCF3,0,1,0.0164034,2971.73,2996.12
ENSG00000161217,PCYT1A,-0.0146082,1,-0.0972361,5856.92,5457.98
ENSG00000161243,FBXO27,0.225058,1,0.449285,649.791,884.549
ENSG00000161249,DMKN,-0.053042,1,-0.19551,2041.78,1776.93
ENSG00000161265,U2AF1L4,-0.199859,1,-0.479415,589.653,420.748
ENSG00000161267,BDH1,0,1,-0.0242567,601.387,589.047
ENSG00000161270,#N/A,0,1,0.420333,0,0
ENSG00000161277,THAP8,0,1,-0.225558,193.617,164.385
ENSG00000161281,#N/A,0,1,-0.958178,17.6016,7.82787
ENSG00000161298,#N/A,0,1,0.742261,10.2676,17.6127
ENSG00000161328,LRRC56,0.0467485,1,0.665446,77.7403,123.289
ENSG00000161381,#N/A,0,1,-0.357274,16.1348,11.7418
ENSG00000161395,PGAP3,0,1,-0.17354,594.053,524.467
ENSG00000161405,IKZF3,-0.894651,1,-1.68929,118.811,35.2254
ENSG00000161509,#N/A,0,1,0.661341,14.668,23.4836
ENSG00000161513,FDXR,-0.0493853,1,-0.191016,2062.32,1800.41
ENSG00000161526,SAP30BP,-0.0220006,1,-0.127021,3664.06,3344.46
ENSG00000161533,ACOX1,-0.310004,1,-0.374993,10641.6,8180.12
ENSG00000161542,PRPSAP1,0,1,-0.109149,2729.71,2522.53
ENSG00000161544,CYGB,0,1,-0.260049,365.233,303.33
ENSG00000161547,SRSF2,0,1,-0.0120957,17544.4,17344.6
ENSG00000161551,ZNF577,-0.157466,1,-0.344361,1257.05,986.311
ENSG00000161558,TMEM143,0,1,0.0788247,596.987,628.186
ENSG00000161594,#N/A,0,1,-0.0650937,8.80078,7.82787
ENSG00000161618,ALDH16A1,0.147103,1,0.259644,2767.85,3303.36
ENSG00000161638,ITGA5,-0.279406,1,-0.449698,1585.61,1156.57
ENSG00000161642,ZNF385A,0,1,-0.0201078,4592.54,4514.72
ENSG00000161643,#N/A,0,1,1.22769,4.40039,11.7418
ENSG00000161647,MPP3,0,1,0.0750046,294.826,309.201
ENSG00000161652,#N/A,0,1,0.420333,0,0
ENSG00000161653,NAGS,0,1,0.551578,60.1387,88.0635
ENSG00000161654,LSM12,0,1,0.0367109,2819.18,2882.61
ENSG00000161664,ASB16,0,1,0.210115,171.615,197.654
ENSG00000161671,EMC10,0.704589,1,0.7919,3828.34,6608.68
ENSG00000161677,JOSD2,0.296296,1,0.476428,997.422,1383.58
ENSG00000161681,#N/A,0,1,-0.579667,10.2676,5.8709
ENSG00000161682,FAM171A2,0.0243739,1,0.538515,118.811,172.213
ENSG00000161692,DBF4B,0.0278242,1,0.219571,969.553,1125.26
ENSG00000161714,PLCD3,0.11735,1,0.183794,8165.66,9246.67
ENSG00000161791,FMNL3,0,1,0.0468401,1387.59,1428.59
ENSG00000161798,#N/A,0,1,0.420333,0,0
ENSG00000161800,RACGAP1,-0.256983,1,-0.332342,7763.76,6146.83
ENSG00000161813,LARP4,-0.0386884,1,-0.118621,6313.1,5796.54
ENSG00000161835,#N/A,0,1,-0.994704,10.2676,3.91393
ENSG00000161847,RAVER1,-0.0755486,1,-0.20935,2329.27,2007.85
ENSG00000161860,SYCE2,0,1,-0.610694,67.4727,43.0533
ENSG00000161888,SPC24,1.75245,1,1.98542,391.635,1549.92
ENSG00000161896,#N/A,0,1,0.420333,0,0
ENSG00000161904,LEMD2,0.108922,1,0.202887,4055.69,4653.67
ENSG00000161905,ALOX15,0,1,0.0915514,617.522,655.584
ENSG00000161911,#N/A,0,1,-1.16463,2.93359,0
ENSG00000161914,ZNF653,0,1,-0.0514187,214.152,205.482
ENSG00000161920,MED11,-0.22558,1,-0.451393,897.68,653.627
ENSG00000161921,CXCL16,0.100335,1,0.200194,3595.12,4117.46
ENSG00000161929,#N/A,0,1,0.420333,17.6016,23.4836
ENSG00000161939,RNASEK-C17orf49,0,1,0.222221,718.731,835.625
ENSG00000161955,TNFSF13,0.0832254,1,0.351511,470.842,598.832
ENSG00000161956,SENP3,0,1,-0.0570798,5001.78,4792.61
ENSG00000161958,FGF11,0,1,-0.0194874,400.436,393.35
ENSG00000161960,EIF4A1,0,1,0.0304306,38195.4,38890.8
ENSG00000161970,RPL26,-0.0266276,1,-0.0709565,20180.2,19152.8
ENSG00000161980,POLR3K,0,1,-0.137662,1320.12,1195.71
ENSG00000161981,SNRNP25,0,1,0.0327289,1959.64,1998.06
ENSG00000161992,#N/A,0,1,0.420333,0,0
ENSG00000161996,WDR90,-0.360762,1,-0.975596,145.213,72.4078
ENSG00000161999,JMJD8,-0.0491533,1,-0.166039,3002.53,2667.35
ENSG00000162004,CCDC78,-0.365314,1,-1.10574,104.143,46.9672
ENSG00000162009,#N/A,0,1,0.00529566,10.2676,9.78484
ENSG00000162032,SPSB3,0,1,0.251936,344.697,409.006
ENSG00000162039,#N/A,0,1,-0.579667,1.4668,0
ENSG00000162062,TEDC2,0.234956,1,0.503323,444.44,628.186
ENSG00000162063,CCNF,0,1,0.0782015,3479.24,3661.49
ENSG00000162065,TBC1D24,0,1,0.111667,1110.37,1195.71
ENSG00000162066,AMDHD2,0.144609,1,0.360709,723.131,925.645
ENSG00000162068,#N/A,0,1,-0.994704,10.2676,3.91393
ENSG00000162069,BICDL2,-0.0658749,1,-0.253859,1196.91,1000.01
ENSG00000162073,PAQR4,0.151908,1,0.32672,1119.17,1399.23
ENSG00000162076,FLYWCH2,0.0333514,1,0.235687,865.41,1015.67
ENSG00000162078,ZG16B,0,1,-0.245766,280.158,234.836
ENSG00000162086,ZNF75A,0,1,0.0797894,570.584,600.789
ENSG00000162104,ADCY9,0.382537,1,0.538043,1309.85,1896.3
ENSG00000162105,SHANK2,-0.302532,1,-0.478814,1497.6,1070.46
ENSG00000162129,CLPB,0,1,-0.00137456,2012.45,2003.93
ENSG00000162139,NEU3,-0.0301555,1,-0.218904,1170.5,1001.97
ENSG00000162144,CYB561A3,0.0626885,1,0.189708,2232.47,2538.19
ENSG00000162148,#N/A,0,1,-0.901595,35.2031,17.6127
ENSG00000162174,ASRGL1,0,1,0.162535,79.2071,88.0635
ENSG00000162188,#N/A,0,1,-0.132208,30.8027,27.3975
