#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000274680,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000274691,#N/A,0,1,0.406664,0,1.53654
ENSG00000274695,#N/A,0,1,0.406664,0,1.53654
ENSG00000274698,#N/A,0,1,1.62906,4.38243,19.9751
ENSG00000274712,#N/A,0,1,0.151105,166.532,196.678
ENSG00000274713,#N/A,0,1,0.406664,0,1.53654
ENSG00000274721,#N/A,0,1,1.99163,0,7.68272
ENSG00000274723,#N/A,0,1,0.991627,0,3.07309
ENSG00000274737,#N/A,0,1,-1.07876,13.1473,6.14617
ENSG00000274742,#N/A,0,1,-1.59334,2.19122,0
ENSG00000274751,#N/A,0,1,1.40666,0,4.60963
ENSG00000274752,#N/A,0,1,-0.815728,13.1473,7.68272
ENSG00000274759,#N/A,0,1,-1.59334,2.19122,0
ENSG00000274760,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000274765,#N/A,0,1,-0.593336,8.76487,6.14617
ENSG00000274767,#N/A,0,1,-0.815728,28.4858,16.902
ENSG00000274769,#N/A,0,1,0.406664,0,1.53654
ENSG00000274775,#N/A,0,1,0.991627,0,3.07309
ENSG00000274776,#N/A,0,1,1.14363,4.38243,13.8289
ENSG00000274791,F8A2,0,1,-0.636405,72.3102,49.1694
ENSG00000274799,#N/A,0,1,0.406664,0,1.53654
ENSG00000274805,#N/A,0,1,-0.593336,0,0
ENSG00000274808,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000274816,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000274818,#N/A,0,1,-0.593336,19.721,13.8289
ENSG00000274822,#N/A,0,1,-0.593336,0,0
ENSG00000274825,#N/A,0,1,-0.971847,26.2946,13.8289
ENSG00000274828,#N/A,0,1,0.257399,254.181,322.674
ENSG00000274835,#N/A,0,1,0.406664,0,1.53654
ENSG00000274841,#N/A,0,1,0.406664,0,1.53654
ENSG00000274845,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000274849,#N/A,0,1,-1.1783,10.9561,4.60963
ENSG00000274852,#N/A,0,1,-0.593336,0,0
ENSG00000274859,#N/A,0,1,-0.593336,0,0
ENSG00000274862,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000274864,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000274868,#N/A,0,1,0.406664,0,1.53654
ENSG00000274879,#N/A,0,1,-1.1339,32.8683,15.3654
ENSG00000274885,#N/A,0,1,-2.1783,4.38243,0
ENSG00000274886,#N/A,0,1,0.406664,0,1.53654
ENSG00000274892,#N/A,0,1,-1.59334,2.19122,0
ENSG00000274893,#N/A,0,1,-0.593336,0,0
ENSG00000274897,#N/A,0,1,-0.718867,24.1034,15.3654
ENSG00000274898,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000274902,#N/A,0,1,0.991627,0,3.07309
ENSG00000274915,#N/A,0,1,0.406664,0,1.53654
ENSG00000274918,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000274922,#N/A,0,1,-1.59334,28.4858,9.21926
ENSG00000274925,#N/A,0,1,0.0158742,127.091,136.752
ENSG00000274929,#N/A,0,1,-2.1783,4.38243,0
ENSG00000274933,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000274943,#N/A,0,1,-0.386885,83.2662,67.6079
ENSG00000274949,#N/A,0,1,-0.593336,0,0
ENSG00000274956,#N/A,0,1,0.769234,43.8243,81.4368
ENSG00000274963,#N/A,0,1,1.40666,0,4.60963
ENSG00000274967,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000274973,#N/A,0,1,1.40666,0,4.60963
ENSG00000274975,#N/A,0,1,0.406664,0,1.53654
ENSG00000274976,#N/A,0,1,-0.593336,0,0
ENSG00000274978,#N/A,0,1,0.406664,0,1.53654
ENSG00000274986,#N/A,0,1,0.406664,0,1.53654
ENSG00000274987,#N/A,0,1,-0.593336,35.0595,24.5847
ENSG00000274988,#N/A,0,1,-0.593336,0,0
ENSG00000274996,#N/A,0,1,-2.1783,4.38243,0
ENSG00000274997,#N/A,0,1,-1.59334,10.9561,3.07309
ENSG00000274998,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275005,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275016,#N/A,0,1,-0.593336,0,0
ENSG00000275017,#N/A,0,1,-1.59334,6.57365,1.53654
ENSG00000275022,#N/A,0,1,0.991627,0,3.07309
ENSG00000275025,#N/A,0,1,-0.593336,0,0
ENSG00000275026,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275029,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275043,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275048,#N/A,0,1,0.406664,0,1.53654
ENSG00000275054,#N/A,0,1,0.406664,0,1.53654
ENSG00000275055,#N/A,0,1,1.09472,17.5297,43.0232
ENSG00000275056,#N/A,0,1,0.406664,8.76487,13.8289
ENSG00000275067,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275070,#N/A,0,1,-0.593336,0,0
ENSG00000275072,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275075,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275084,#N/A,0,1,0.0587408,13.1473,15.3654
ENSG00000275092,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000275097,#N/A,0,1,0.629057,10.9561,19.9751
ENSG00000275106,#N/A,0,1,-0.593336,0,0
ENSG00000275107,#N/A,0,1,0.406664,0,1.53654
ENSG00000275110,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275115,#N/A,0,1,0.991627,0,3.07309
ENSG00000275120,#N/A,0,1,0.991627,0,3.07309
ENSG00000275121,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275127,#N/A,0,1,0.406664,0,1.53654
ENSG00000275131,#N/A,0,1,0.0223234,269.52,290.407
ENSG00000275132,#N/A,0,1,1.21402,2.19122,9.21926
ENSG00000275141,#N/A,0,1,0.406664,0,1.53654
ENSG00000275143,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275146,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275160,RPL7AP45,0,1,-0.319161,92.0311,78.3637
ENSG00000275166,#N/A,0,1,-0.593336,0,0
ENSG00000275180,#N/A,0,1,-0.5306,96.4136,70.681
ENSG00000275183,#N/A,0,1,-0.593336,0,0
ENSG00000275191,#N/A,0,1,-0.85637,24.1034,13.8289
ENSG00000275197,#N/A,0,1,0.991627,0,3.07309
ENSG00000275202,#N/A,0,1,-0.675798,37.2507,24.5847
ENSG00000275219,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000275223,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275230,#N/A,0,1,0.406664,0,1.53654
ENSG00000275234,#N/A,0,1,0.991627,0,3.07309
ENSG00000275236,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000275239,#N/A,0,1,-0.593336,0,0
ENSG00000275263,#N/A,0,1,-0.593336,0,0
ENSG00000275273,#N/A,0,1,-0.593336,0,0
ENSG00000275278,#N/A,0,1,0.991627,0,3.07309
ENSG00000275291,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275294,#N/A,0,1,-0.946973,48.2068,26.1212
ENSG00000275297,#N/A,0,1,-0.915264,8.76487,4.60963
ENSG00000275307,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275318,LOC100419515,0,1,0.27542,48.2068,62.9983
ENSG00000275319,#N/A,0,1,0.991627,0,3.07309
ENSG00000275322,#N/A,0,1,0.991627,0,3.07309
ENSG00000275325,#N/A,0,1,0.991627,0,3.07309
ENSG00000275328,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275329,#N/A,0,1,-2.59334,6.57365,0
ENSG00000275332,#N/A,0,1,-0.593336,0,0
ENSG00000275339,#N/A,0,1,-1.59334,28.4858,9.21926
ENSG00000275342,PRAG1,0,1,-0.690633,98.6048,64.5348
ENSG00000275343,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000275345,#N/A,0,1,0.991627,0,3.07309
ENSG00000275358,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275371,#N/A,0,1,-0.593336,0,0
ENSG00000275373,#N/A,0,1,-0.593336,0,0
ENSG00000275374,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275377,#N/A,0,1,0.406664,0,1.53654
ENSG00000275379,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000275381,#N/A,0,1,-0.915264,8.76487,4.60963
ENSG00000275383,#N/A,0,1,-1.59334,10.9561,3.07309
ENSG00000275386,#N/A,0,1,-0.593336,0,0
ENSG00000275389,#N/A,0,1,-1.44133,17.5297,6.14617
ENSG00000275393,#N/A,0,1,0.991627,0,3.07309
ENSG00000275395,#N/A,0,1,-2.91526,8.76487,0
ENSG00000275400,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275401,#N/A,0,1,0.991627,0,3.07309
ENSG00000275409,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000275411,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275413,#N/A,0,1,0.461112,26.2946,39.9501
ENSG00000275417,#N/A,0,1,2.57659,0,12.2923
ENSG00000275426,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000275429,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275441,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000275445,#N/A,0,1,1.72859,0,6.14617
ENSG00000275449,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000275450,#N/A,0,1,2.21402,0,9.21926
ENSG00000275454,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000275457,#N/A,0,1,-0.00837337,54.7804,58.3886
ENSG00000275464,LOC102724159,0,1,0.0199984,1358.55,1458.18
ENSG00000275467,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275468,#N/A,0,1,0.991627,0,3.07309
ENSG00000275476,#N/A,0,1,0.991627,0,3.07309
ENSG00000275479,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275485,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000275489,#N/A,0,1,0.991627,0,3.07309
ENSG00000275491,#N/A,0,1,0.184272,13.1473,16.902
ENSG00000275493,#N/A,0,1,1.06963,10.9561,27.6578
ENSG00000275496,LOC102724701,0,1,0.096324,65.7365,75.2906
ENSG00000275497,#N/A,0,1,1.40666,0,4.60963
ENSG00000275506,#N/A,0,1,0.406664,0,1.53654
ENSG00000275515,#N/A,0,1,-0.593336,0,0
ENSG00000275519,#N/A,0,1,-0.593336,0,0
ENSG00000275523,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275529,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275532,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275538,#N/A,0,1,0.406664,0,1.53654
ENSG00000275542,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000275549,#N/A,0,1,0.991627,0,3.07309
ENSG00000275550,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275552,#N/A,0,1,0.991627,0,3.07309
ENSG00000275557,#N/A,0,1,1.40666,2.19122,10.7558
ENSG00000275558,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275560,#N/A,0,1,-0.338763,122.708,102.948
ENSG00000275576,#N/A,0,1,-0.785981,15.3385,9.21926
ENSG00000275580,#N/A,0,1,-0.593336,10.9561,7.68272
ENSG00000275582,#N/A,0,1,0.0425078,140.238,153.654
ENSG00000275585,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000275586,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275597,#N/A,0,1,-0.593336,0,0
ENSG00000275601,#N/A,0,1,0.0587408,13.1473,15.3654
ENSG00000275609,#N/A,0,1,0.406664,0,1.53654
ENSG00000275612,#N/A,0,1,0.991627,0,3.07309
ENSG00000275616,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000275630,#N/A,0,1,0.991627,0,3.07309
ENSG00000275640,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275645,#N/A,0,1,-0.593336,0,0
ENSG00000275647,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275651,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275664,#N/A,0,1,0.406664,0,1.53654
ENSG00000275665,#N/A,0,1,-0.593336,0,0
ENSG00000275667,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275674,#N/A,0,1,-0.593336,0,0
ENSG00000275692,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275695,#N/A,0,1,-0.593336,0,0
ENSG00000275703,#N/A,0,1,1.72859,0,6.14617
ENSG00000275708,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275709,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275710,#N/A,0,1,0.991627,0,3.07309
ENSG00000275714,#N/A,0,1,0.991627,0,3.07309
ENSG00000275719,#N/A,0,1,-1.76326,17.5297,4.60963
ENSG00000275720,#N/A,0,1,0.991627,0,3.07309
ENSG00000275734,#N/A,0,1,0.14363,17.5297,21.5116
ENSG00000275740,RBM27,0,1,0.480665,81.075,121.387
ENSG00000275745,#N/A,0,1,0.406664,0,1.53654
ENSG00000275756,#N/A,0,1,-0.593336,0,0
ENSG00000275759,#N/A,0,1,0.821702,4.38243,10.7558
ENSG00000275763,#N/A,0,1,0.5062,13.1473,21.5116
ENSG00000275764,#N/A,0,1,-0.025808,484.259,503.986
ENSG00000275765,#N/A,0,1,0.313555,15.3385,21.5116
ENSG00000275769,#N/A,0,1,0.821702,4.38243,10.7558
ENSG00000275770,#N/A,0,1,0.406664,0,1.53654
ENSG00000275776,#N/A,0,1,-0.593336,0,0
ENSG00000275778,PRH1-PRR4,0,1,-0.342151,354.977,296.553
ENSG00000275789,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275793,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000275799,#N/A,0,1,0.991627,0,3.07309
ENSG00000275803,#N/A,0,1,-0.593336,0,0
ENSG00000275807,#N/A,0,1,-0.00837337,6.57365,7.68272
ENSG00000275811,#N/A,0,1,-0.593336,0,0
ENSG00000275833,#N/A,0,1,1.57659,2.19122,12.2923
ENSG00000275839,#N/A,0,1,-2.59334,6.57365,0
ENSG00000275842,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275846,#N/A,0,1,1.40666,0,4.60963
ENSG00000275850,#N/A,0,1,0.991627,0,3.07309
ENSG00000275874,PICSAR,0,1,0.0720765,812.942,905.024
ENSG00000275875,#N/A,0,1,-0.593336,0,0
ENSG00000275878,#N/A,0,1,0.406664,0,1.53654
ENSG00000275881,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275882,IKBKGP1,0,1,0.0405362,124.899,136.752
ENSG00000275888,#N/A,0,1,-0.85637,37.2507,21.5116
ENSG00000275894,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000275897,#N/A,0,1,-0.593336,0,0
ENSG00000275901,#N/A,0,1,0.991627,0,3.07309
ENSG00000275904,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275908,#N/A,0,1,-0.593336,0,0
ENSG00000275910,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000275915,#N/A,0,1,0.406664,0,1.53654
ENSG00000275924,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000275927,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275930,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275933,#N/A,0,1,-0.593336,0,0
ENSG00000275936,#N/A,0,1,-2.59334,6.57365,0
ENSG00000275939,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000275940,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275945,#N/A,0,1,0.821702,10.9561,23.0481
ENSG00000275950,#N/A,0,1,-1.59334,2.19122,0
ENSG00000275954,#N/A,0,1,1.40666,0,4.60963
ENSG00000275956,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000275963,#N/A,0,1,-2.1783,4.38243,0
ENSG00000275964,#N/A,0,1,0.821702,4.38243,10.7558
ENSG00000275966,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000275967,#N/A,0,1,-0.593336,0,0
ENSG00000275976,#N/A,0,1,0.214019,15.3385,19.9751
ENSG00000275982,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275989,#N/A,0,1,-0.593336,0,0
ENSG00000275994,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275996,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000275997,#N/A,0,1,0.991627,0,3.07309
ENSG00000276003,#N/A,0,1,0.406664,0,1.53654
ENSG00000276007,#N/A,0,1,1.29975,13.1473,38.4136
ENSG00000276012,#N/A,0,1,-0.593336,0,0
ENSG00000276014,#N/A,0,1,1.99163,0,7.68272
ENSG00000276019,#N/A,0,1,-0.593336,0,0
ENSG00000276026,#N/A,0,1,2.40666,0,10.7558
ENSG00000276029,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000276030,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276054,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000276057,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276058,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000276063,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276064,#N/A,0,1,-0.593336,0,0
ENSG00000276071,#N/A,0,1,-0.785981,15.3385,9.21926
ENSG00000276075,#N/A,0,1,1.72859,0,6.14617
ENSG00000276077,LOC102724951,0,1,0.00276719,92.0311,98.3388
ENSG00000276085,#N/A,0,1,-1.44133,17.5297,6.14617
ENSG00000276087,#N/A,0,1,-0.593336,0,0
ENSG00000276089,#N/A,0,1,1.21402,2.19122,9.21926
ENSG00000276092,#N/A,0,1,0.406664,0,1.53654
ENSG00000276096,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276100,#N/A,0,1,-0.593336,0,0
ENSG00000276102,#N/A,0,1,0.991627,0,3.07309
ENSG00000276103,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000276107,#N/A,0,1,-0.593336,0,0
ENSG00000276115,#N/A,0,1,-0.107909,107.37,106.021
ENSG00000276116,#N/A,0,1,0.669699,30.677,53.779
ENSG00000276124,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276127,#N/A,0,1,-0.593336,0,0
ENSG00000276131,#N/A,0,1,-0.00837337,6.57365,7.68272
ENSG00000276136,#N/A,0,1,1.40666,0,4.60963
ENSG00000276141,#N/A,0,1,-0.0311833,370.316,384.136
ENSG00000276147,#N/A,0,1,-0.593336,0,0
ENSG00000276150,#N/A,0,1,-1.91526,8.76487,1.53654
ENSG00000276161,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276166,#N/A,0,1,0.576589,6.57365,12.2923
ENSG00000276169,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276170,#N/A,0,1,-2.59334,6.57365,0
ENSG00000276174,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000276178,#N/A,0,1,-0.593336,0,0
ENSG00000276182,#N/A,0,1,0.140149,179.68,210.506
ENSG00000276188,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276213,#N/A,0,1,-0.593336,0,0
ENSG00000276216,#N/A,0,1,-1.00837,15.3385,7.68272
ENSG00000276232,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276241,#N/A,0,1,-0.593336,0,0
ENSG00000276250,#N/A,0,1,-0.593336,0,0
ENSG00000276255,#N/A,0,1,-0.593336,0,0
ENSG00000276261,#N/A,0,1,-1.27141,15.3385,6.14617
ENSG00000276266,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276270,#N/A,0,1,-0.593336,0,0
ENSG00000276272,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276282,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000276290,#N/A,0,1,1.40666,0,4.60963
ENSG00000276291,#N/A,0,1,0.221108,696.807,860.464
ENSG00000276292,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000276298,#N/A,0,1,0.406664,10.9561,16.902
ENSG00000276302,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276308,#N/A,0,1,-0.593336,0,0
ENSG00000276314,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276317,#N/A,0,1,0.544168,8.76487,15.3654
ENSG00000276337,#N/A,0,1,-0.593336,26.2946,18.4385
ENSG00000276350,#N/A,0,1,0.406664,0,1.53654
ENSG00000276362,#N/A,0,1,-0.593336,0,0
ENSG00000276380,#N/A,0,1,-0.593336,0,0
ENSG00000276384,#N/A,0,1,1.99163,0,7.68272
ENSG00000276386,#N/A,0,1,0.149889,98.6048,116.777
ENSG00000276390,#N/A,0,1,-1.04079,30.677,15.3654
ENSG00000276393,#N/A,0,1,-0.593336,0,0
ENSG00000276404,#N/A,0,1,1.57659,2.19122,12.2923
ENSG00000276412,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000276417,#N/A,0,1,0.991627,0,3.07309
ENSG00000276434,#N/A,0,1,-0.593336,0,0
ENSG00000276436,#N/A,0,1,0.991627,0,3.07309
ENSG00000276462,#N/A,0,1,-0.593336,0,0
ENSG00000276470,#N/A,0,1,0.406664,0,1.53654
ENSG00000276488,#N/A,0,1,0.847237,13.1473,27.6578
ENSG00000276493,#N/A,0,1,0.991627,0,3.07309
ENSG00000276505,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000276509,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000276517,#N/A,0,1,0.0143467,43.8243,47.6328
ENSG00000276523,#N/A,0,1,-0.593336,15.3385,10.7558
ENSG00000276524,#N/A,0,1,2.21402,0,9.21926
ENSG00000276527,#N/A,0,1,-3.1783,10.9561,0
ENSG00000276528,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276529,#N/A,0,1,0.10181,43.8243,50.7059
ENSG00000276530,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276531,#N/A,0,1,-0.593336,0,0
ENSG00000276532,#N/A,0,1,-0.593336,0,0
ENSG00000276533,#N/A,0,1,-0.593336,0,0
ENSG00000276548,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276568,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276570,#N/A,0,1,0.264645,102.987,132.143
ENSG00000276571,#N/A,0,1,1.40666,0,4.60963
ENSG00000276573,#N/A,0,1,0.281133,10.9561,15.3654
ENSG00000276575,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276588,#N/A,0,1,-0.593336,0,0
ENSG00000276592,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276593,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276596,#N/A,0,1,-0.915264,8.76487,4.60963
ENSG00000276600,#N/A,0,1,-1.59334,15.3385,4.60963
ENSG00000276610,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276626,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276633,#N/A,0,1,-0.593336,0,0
ENSG00000276641,#N/A,0,1,-0.593336,0,0
ENSG00000276644,#N/A,0,1,-1.48642,26.2946,9.21926
ENSG00000276645,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276649,#N/A,0,1,0.991627,6.57365,16.902
ENSG00000276651,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000276662,#N/A,0,1,2.40666,0,10.7558
ENSG00000276663,#N/A,0,1,0.0587408,13.1473,15.3654
ENSG00000276664,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276668,#N/A,0,1,-0.593336,0,0
ENSG00000276673,#N/A,0,1,0.406664,0,1.53654
ENSG00000276674,#N/A,0,1,-0.593336,0,0
ENSG00000276675,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276678,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276690,#N/A,0,1,0.406664,0,1.53654
ENSG00000276692,#N/A,0,1,0.679683,24.1034,43.0232
ENSG00000276696,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276698,#N/A,0,1,0.33955,21.9122,30.7309
ENSG00000276702,#N/A,0,1,0.991627,0,3.07309
ENSG00000276704,#N/A,0,1,0.991627,6.57365,16.902
ENSG00000276710,CSPG4P10,0,1,0.0540907,245.416,270.432
ENSG00000276718,#N/A,0,1,0.785176,8.76487,18.4385
ENSG00000276724,#N/A,0,1,0.991627,0,3.07309
ENSG00000276727,#N/A,0,1,-0.593336,0,0
ENSG00000276730,#N/A,0,1,-0.593336,0,0
ENSG00000276735,#N/A,0,1,1.40666,0,4.60963
ENSG00000276742,#N/A,0,1,1.40666,0,4.60963
ENSG00000276744,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000276753,#N/A,0,1,0.991627,0,3.07309
ENSG00000276757,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000276763,#N/A,0,1,-1.05277,21.9122,10.7558
ENSG00000276768,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000276769,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276771,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000276784,#N/A,0,1,0.406664,0,1.53654
ENSG00000276786,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276788,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276800,#N/A,0,1,0.406664,0,1.53654
ENSG00000276805,#N/A,0,1,-0.148772,289.241,276.578
ENSG00000276814,#N/A,0,1,1.40666,4.38243,16.902
ENSG00000276823,#N/A,0,1,-0.593336,0,0
ENSG00000276831,#N/A,0,1,-0.593336,0,0
ENSG00000276832,#N/A,0,1,0.406664,0,1.53654
ENSG00000276840,#N/A,0,1,-0.25123,153.385,136.752
ENSG00000276845,#N/A,0,1,0.406664,0,1.53654
ENSG00000276850,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276854,#N/A,0,1,-0.593336,0,0
ENSG00000276863,#N/A,0,1,0.991627,0,3.07309
ENSG00000276867,#N/A,0,1,-2.1783,4.38243,0
ENSG00000276869,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276873,#N/A,0,1,-0.593336,0,0
ENSG00000276900,#N/A,0,1,0.273909,197.21,253.53
ENSG00000276902,#N/A,0,1,0.406664,0,1.53654
ENSG00000276916,#N/A,0,1,-0.593336,61.3541,43.0232
ENSG00000276925,#N/A,0,1,1.99163,0,7.68272
ENSG00000276926,#N/A,0,1,1.40666,0,4.60963
ENSG00000276931,#N/A,0,1,0.107104,15.3385,18.4385
ENSG00000276934,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000276945,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000276952,#N/A,0,1,1.03115,24.1034,55.3156
ENSG00000276953,#N/A,0,1,0.728592,10.9561,21.5116
ENSG00000276957,#N/A,0,1,0.785176,8.76487,18.4385
ENSG00000276965,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276966,#N/A,0,1,-1.14082,39.4419,18.4385
ENSG00000276968,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000276975,#N/A,0,1,1.18427,13.1473,35.3405
ENSG00000276980,#N/A,0,1,-0.593336,0,0
ENSG00000276984,#N/A,0,1,-1.59334,2.19122,0
ENSG00000276988,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000276991,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000276997,#N/A,0,1,0.0656272,39.4419,44.5598
ENSG00000277007,#N/A,0,1,0.947233,21.9122,47.6328
ENSG00000277011,#N/A,0,1,-0.593336,0,0
ENSG00000277014,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000277022,#N/A,0,1,-2.59334,6.57365,0
ENSG00000277027,#N/A,0,1,-1.76326,17.5297,4.60963
