entrez	pval	logfc
64897	0.508977763874288	-0.5
5192	0.0036907437256995	-2.2
11079	0.0252792382453156	-0.6
55698	0.0918772822158455	-1.4
6497	0.278096446808205	0.4
26100	0.133847245603241	-0.6
26119	0.853918226999183	-0.2
116987	0.119175123661989	-0.5
200634	0.176766047721447	-1.3
100310846	0.256951590994144	-0.7
5051	0.0119628793876219	-1.1
7780	0.77815822469109	-0.4
9577	0.231295699911693	0.7
84676	0.0116326013802849	-2.9
144406	0.798437236528414	-0.2
63875	0.98670807945518	0.0
1844	0.020747342946861	-2.1
57822	0.0017207256125794	-3.3
91544	0.163457244770717	-0.9
338323	0.443986706072407	-0.9
138639	0.307076625534629	0.3
79623	0.77815822469109	-0.4
4690	0.0042263324072456	0.9
3242	0.586305965358236	0.8
114822	0.324055154064728	-1.0
127262	0.761188080775706	-0.1
195827	0.0085406736375704	1.1
7498	0.0192376876041239	-2.0
55113	1.45218208173837e-06	-2.3
26504	0.0027611357687871	-2.0
2140	0.13780647924742	0.5
199221	0.29216641211006	-0.8
11013	0.874584196897832	-0.3
2176	0.0123308816072768	-1.1
22808	0.413595825336447	0.5
10163	0.626458877253786	-0.2
171586	0.992468034940914	0.0
83850	0.431837947827072	0.6
55179	0.704487753336508	0.3
115572	0.885399967824742	-0.2
64084	0.165769251898013	0.9
81035	0.613748192423313	0.3
388591	0.165645241034041	-1.1
8450	0.0110429684445549	0.7
387509	0.192625738454378	-1.1
64849	0.0704744267873615	1.3
114928	0.050214283421881	1.1
54933	0.0009215870444258	-1.5
26053	0.727324618376389	-0.1
57477	0.663658430377994	0.3
3017	0.288358834507889	-0.5
995	0.0006061275287484	-2.7
8365	0.876626265044774	0.1
129531	0.532140356017734	0.3
9669	0.205540249036378	0.5
158787	0.100359216208058	-1.4
286527	0.0562162793764185	-1.3
55571	0.0106382542426894	-0.7
3745	0.431239123708137	0.5
340348	0.211296742938776	-1.2
9542	0.647065439840388	0.5
23382	0.0020419987810437	-1.4
9334	0.129052885706179	0.5
912	0.0009397132301982	-2.1
9825	0.26206704722082	-0.8
911	3.69882247213414e-08	-4.8
55199	0.527023491124065	-0.5
910	0.140357154680409	-2.1
55567	5.55197587677773e-07	-3.7
913	2.0333205774969e-11	-5.7
1358	0.506089565706029	-1.0
653361	0.919441346399955	0.1
90121	0.232152933807117	-0.5
55607	0.684675220835232	-0.2
124245	0.739496025206384	-0.2
130617	0.0448004914843206	-1.2
94026	0.257753796692303	-1.7
81544	0.000185198332887	-2.1
1780	0.0026783348298491	2.0
5207	0.0001782564827183	-3.7
212	0.0025219980795436	-2.8
222068	0.806517520894724	-0.1
84919	0.719062706111933	0.2
26958	0.767183309452141	-0.1
56946	0.841877488433704	0.1
137964	0.896436670469182	-0.1
168507	0.0177499410947219	-1.6
9753	0.481909657252877	-0.5
8407	0.0746229502778543	0.7
2005	0.0006049808058118	0.7
56833	0.0346658422816434	-2.2
85414	0.001315672081105	-2.5
54935	0.507494116030344	0.5
115992	0.931918831158356	-0.1
4681	0.740845946487311	-0.2
3362	0.0145863250531804	-2.8
142683	0.952883397522312	0.1
50848	0.0527296036621203	-0.9
7391	0.257501110693959	-0.8
64600	0.42256577153624	-0.9
124044	0.0003065063361452	-2.9
4817	0.851452805237105	0.1
9191	0.0151490151527031	1.6
92822	0.0036159593286027	-1.7
10361	0.295417596042787	-1.5
1896	0.968401081683435	0.0
127731	0.0500086092392251	-2.2
978	0.968621431094736	0.0
65018	0.67130326344563	-0.3
8703	0.0760105636126016	-0.8
2039	0.0414711228996403	-1.0
9507	0.0190931964597666	2.0
64760	0.0154884943413707	-1.5
4720	0.0073714762434182	-0.9
115584	0.323447447510515	-1.3
2207	0.531999679195625	0.5
336	0.310514159308522	-1.2
84134	0.0882944120846428	-1.1
4359	0.675216803201032	-0.4
57805	0.076369251034251	-0.9
7484	0.96580190136373	-0.1
57685	0.722514707619299	0.2
56990	0.815179994949173	-0.1
51735	0.147452007165234	0.4
2035	0.984738570542774	0.0
54069	0.247339124013015	-0.8
79053	0.783599783926087	0.1
54461	0.0443613332885668	-1.2
56683	0.443188767387915	-0.4
8867	0.0156568611593487	1.0
94104	0.850643302914063	-0.1
3455	0.0398007359255672	-1.5
124995	0.239671317659506	-0.7
3460	0.524661519872811	0.3
2618	0.0293648549092665	1.1
6651	0.884657929056647	0.0
29980	0.679959937750419	0.2
9900	0.110006468892751	1.0
3898	0.695507162613592	-0.4
6781	0.0002017926337983	2.9
7135	0.000482389686997	-3.0
1465	0.209125327217793	0.7
84366	0.0254083210275447	-3.0
10481	0.0013836802514808	-4.0
714	0.7802074175948	0.3
9992	0.119786336288436	-1.9
516	0.0214170838882663	-0.9
1827	0.878961981977057	-0.1
65264	0.887114773207056	-0.1
148523	0.184282467916146	1.2
11267	0.467604186344061	0.3
54102	0.312246712185603	0.7
149473	2.48945675053119e-09	-5.0
861	0.348895860412076	0.5
10642	0.645319797514299	-0.7
873	0.96184576600381	0.0
874	0.02364806257593	-1.8
70	0.836164316336902	-0.3
23515	0.0212318993085052	0.8
8208	0.324854931149739	-0.7
6493	0.118061609725965	-1.1
3141	0.140638428490099	0.7
80274	0.630614542239963	-0.4
201176	0.185449173312636	-1.0
83440	0.824593236034501	0.2
5763	0.0425938897236186	1.0
283748	0.314612226530619	-1.5
23569	0.928425546365066	-0.2
51094	0.0526758779294901	0.6
51706	0.946751422404341	0.0
5710	0.466863458383332	-0.3
23400	0.0892512250462202	-1.4
130951	0.0974489370420779	-2.0
5692	0.402173749792496	-0.2
7832	0.0587575197254238	-1.0
3099	0.903629786255883	0.1
715	0.0559765085829112	0.9
11189	0.642027602677376	-0.4
8659	0.967452304839988	0.1
57519	0.478699381082347	-0.4
117145	0.257031056049861	-0.5
7062	0.307207991552645	1.3
197131	0.606645147658341	0.2
267	0.801044110410105	-0.1
112950	0.940014380500115	-0.1
266747	0.696624803819731	-0.4
64843	7.35231371160733e-05	-2.8
89970	0.265479815022124	0.5
149483	1.12332995796723e-12	-4.0
60313	0.989831048228252	0.0
8883	0.0031489982363079	0.5
51249	0.861366758291682	0.1
221188	0.067907550582641	-1.7
1636	7.03331089987425e-05	-2.4
374739	0.573593432068559	0.9
9813	0.0005501134877546	0.9
10417	0.439195904627095	-0.4
84303	0.941289692284192	-0.1
1487	0.068543857712838	-0.6
55282	0.668702071075943	-0.4
51673	0.84373957538462	0.2
29800	0.0078208298104403	-1.6
9114	0.161688457953833	-0.8
57732	0.628550019852705	-0.4
146206	0.119886419118654	-1.5
388284	0.749980897300973	0.4
9715	0.664297129402967	-0.5
6002	0.132435966815574	0.7
5681	0.0014965797529625	-1.8
7791	0.182553430933633	0.8
29	0.0399197741695175	-0.9
284348	0.373585954845343	-0.8
150275	0.0230678371532384	1.0
7773	0.676151260450469	0.3
7673	0.0115922968826412	-1.3
4882	0.261510530669651	-0.9
7638	0.136510855079735	-1.1
353355	0.878398596783284	-0.1
9310	0.987819600727681	0.0
10020	0.504580523169738	-0.4
115650	0.0295205900999201	-1.9
2909	0.0312820746597508	-0.6
5739	0.471256503980118	-0.7
808	0.729269868772861	-0.2
1676	0.0170671883038947	0.8
79140	0.224555048214928	-1.1
55721	0.822436940008039	-0.2
56063	2.11726132994372e-05	-2.4
55108	0.783620760618215	-0.1
653121	0.796708481789089	0.1
83858	0.0012627201443579	-1.5
29101	0.722352603145476	0.1
118424	0.307629078132085	-0.6
149076	0.237498271363507	0.5
252995	0.442696242402501	-0.9
27151	0.829817479220469	-0.2
2063	5.26252568820989e-06	-2.0
126549	0.812502316912062	0.3
131076	0.0058193077749055	1.1
203547	4.51332834724369e-10	1.6
8997	0.396122760731269	-0.4
9619	0.880602937579962	0.1
7033	0.0786008159570764	-1.3
7032	0.265055897546873	-1.6
7031	0.0170671883038947	-2.6
64699	0.517673976189969	-0.7
53347	5.37154947574668e-05	-2.9
89765	0.0216453196051902	-1.9
54020	0.0087283985877696	-1.5
5152	0.676725882739326	-0.3
10785	0.299754490487937	-0.8
4731	0.994638173267305	0.0
5316	0.492153301062215	0.4
875	0.821984138772238	-0.4
7307	0.800508369133101	-0.2
11077	0.034309908303936	-2.6
23076	0.677976100191711	0.3
8566	0.0261109126137592	-1.0
2539	0.54839632424408	-0.4
1476	0.530704305248832	0.2
8568	0.0001799180078344	-2.1
56894	0.532567090969092	-0.4
7109	0.247629694790565	-0.5
139716	0.177652210783458	-1.0
8209	0.0023047933294397	-3.3
23308	0.918291251336976	0.2
326	0.328096890747282	-1.3
755	0.444873326177807	0.9
7617	0.0065713117257489	-1.8
81543	0.559283921816071	-0.4
3689	0.815179994949173	-0.2
85395	0.859661156155695	-0.2
5900	0.197900229881156	-0.7
10841	0.0169851366773484	-2.6
84221	0.678045813173634	-0.5
4047	0.260007321734846	-0.5
7410	0.125495857216055	-1.0
8888	0.0358972967728786	-0.6
54058	0.169034393612813	-1.1
5116	0.0007146298565456	-1.2
23181	0.0177499410947219	-0.7
6285	0.307076625534629	0.8
3275	0.732747288324414	0.2
125875	0.693270544180038	-0.4
7757	0.264129009474695	-0.7
11093	0.0114681091362107	-2.6
11094	0.775062038646718	-0.4
11182	0.810085389822372	-0.2
388561	0.333094815636369	0.5
138162	0.0482340352075102	-2.0
148206	0.523590669142672	-0.2
26086	0.0764540652872794	-1.6
126526	0.441991351057509	0.6
286207	0.981350590726411	0.0
27433	0.0001388468639551	-2.6
30815	1.12649385356197e-06	-3.7
92799	0.788899982433393	-0.2
112724	0.0431337365203451	-0.9
10444	0.0095138383026155	-1.5
84885	0.0484432737277319	-1.9
29941	0.40021311071864	-0.9
57731	0.0002109581963618	-3.3
84446	0.36246588812983	-0.8
125965	0.000250024769818	-2.9
147945	0.357761651097533	-1.4
84814	0.294688535207084	-0.9
57551	5.20059615273234e-06	1.0
9442	0.634572080119788	-0.3
162989	0.110123295491943	-0.9
23387	0.807799207408292	0.1
196264	0.898940285409071	0.1
120425	0.473920346332053	-0.6
284086	0.304071398451138	-1.0
116238	1.21343000913535e-10	-3.7
9159	0.0096508399050409	-1.0
6294	0.352784002461219	-0.2
917	0.779551978787866	-0.3
6271	0.470943821776783	1.0
26097	0.676324640352182	-0.1
643	0.0518700204805417	-2.4
51043	0.0186690895793042	-1.3
80308	0.000187490149629	-1.4
6464	0.3371155430292	0.5
55823	0.360075245445838	0.7
79671	0.530214230323688	-0.6
103	0.798461435611125	-0.1
3570	0.920731924073265	-0.1
55585	0.63871402402967	-0.2
1141	0.0016831264535313	-3.2
200186	0.424067484998699	-0.6
55129	0.0170078937819955	-0.9
2224	0.114505342255926	-0.8
23623	0.321188496587861	-0.6
10712	0.561287256679533	0.5
79957	0.0001795874480698	-2.5
11243	0.0107203677615962	-1.1
9673	0.0379342159519707	-1.2
4000	0.157935016269733	-0.8
1234	0.0076543960253664	-2.0
23218	0.753645242480754	0.3
151903	0.0036821015327216	-1.3
5745	0.0385097465064249	-1.5
56893	0.513486239060274	0.4
4634	0.14807189172181	-1.9
221908	0.0355732051714402	-1.9
54865	0.617768375935251	0.3
149499	0.0772692826042692	-2.1
115352	0.008448179089044	-2.6
563	0.0391253937260109	-1.7
2264	0.178302124847525	-1.2
1576	0.445844140177626	-0.8
1551	0.0280539083158592	-1.5
112939	0.896675115475183	0.1
3101	0.897132048074931	-0.2
9592	0.009000831930943	-1.7
84124	0.71491981915405	-0.2
10898	0.0870881946476121	-1.0
4061	0.408281594906781	0.6
51160	0.0936128040339761	-1.0
4796	0.593983270365416	-0.5
5731	0.213240998026897	-1.7
84939	0.0752042730591161	-0.8
9401	0.139140390705869	-1.5
9684	0.198145031531283	-0.9
84449	0.0515831738116596	1.1
84988	0.0158287157695148	-1.6
8928	0.231143811263606	-1.7
80228	0.0524750020634579	-1.5
54784	0.130958812366706	-1.3
10603	0.00259028185994	-2.9
51149	0.582256793250684	0.3
8878	0.175386031524211	-0.6
11282	0.0082837531845248	-1.7
6132	0.80631905182164	0.1
9794	0.87634750641462	-0.1
114770	0.229306356551499	-1.7
222229	0.0099512142519429	-1.5
222235	0.888626512485218	0.1
222236	0.296370116653468	-0.4
5701	0.53074563998486	0.3
60680	0.92387372435606	0.1
126321	0.177296268073176	-0.9
150223	9.82675850555787e-14	-3.5
164592	0.0540649321412119	-2.3
1857	0.181745474221884	0.7
1173	0.964476257267214	0.0
55324	0.0076723335879995	-1.1
5130	0.530285667826381	-0.3
126433	0.0985547842112941	-1.2
93099	0.669733065361307	-0.4
199746	0.0414836651687044	-1.5
622	0.13996111025518	-1.1
199745	0.795139969187338	-0.2
1346	0.185448779701472	0.8
84911	0.894410219289234	0.1
115399	0.615208032547185	-0.7
57125	0.0418635752331971	-0.9
93210	0.00350720845386	-1.7
22806	0.0002172369017619	-1.6
2905	0.673260554447832	0.5
2232	0.333741677883203	-0.9
29115	0.010252025877412	-0.7
51	0.285267013691754	-0.5
5635	0.143988334828627	-0.6
114757	0.958003776845837	0.0
6427	0.926889278719634	0.0
84765	0.929303143048722	-0.1
55260	0.0126557435387823	-1.6
317719	0.762647022134202	-0.4
126133	0.0199696470359508	-1.5
3678	0.166854521415844	1.0
114132	0.495932924662081	-0.9
25946	0.8878488823826	-0.1
400709	0.807985823872348	0.3
4356	0.777652495769089	-0.3
146894	0.52655196320345	0.8
126123	0.585620872656064	-0.9
162417	0.0287257682245424	-2.4
124801	0.347662143818845	0.4
92591	0.0019460186573599	-2.7
284361	0.0003483513027755	-1.2
126119	0.0003765486416874	-2.2
50944	0.038534480964258	-2.4
284069	0.227479853252507	-1.7
80174	0.0150496720027194	-1.7
113026	0.0073042566885161	-1.7
91010	0.0043914280815374	-0.9
29127	0.961292979004759	0.0
113251	0.0005817826387285	1.0
160622	0.209570540237199	-1.0
125950	0.767225525702543	-0.3
256126	0.665859005871726	-0.5
147841	0.0028716584579263	-2.4
117283	0.20588200158564	1.4
221496	0.0071964827311002	-1.1
246	0.698401456741971	-0.4
340205	0.287117223103638	-1.4
115950	0.0662868509337372	-1.7
400569	0.290608110541856	-0.7
58191	0.56596308329688	0.4
388325	0.0434741311526504	-1.3
255877	0.783017616141938	0.3
433	0.717000049772242	-0.5
8741	0.30513703784154	-0.9
26168	0.609792812319515	-0.3
1973	0.205556444640549	-0.7
6154	0.125788270181965	0.6
51728	0.3522258841948	-0.6
79622	0.812245476628735	0.2
197335	0.0963863937764098	-1.2
339123	0.0340084386804282	-0.8
124093	0.614708247903057	-0.8
254528	0.23322772636339	-1.1
80178	0.790250650080695	-0.4
899	4.5926244566187e-05	-2.3
57465	0.985177939211266	0.0
51005	0.440360104112098	-0.8
146439	0.0656905800173404	-1.5
124222	0.908276026109522	0.2
114984	0.201829295215529	1.2
124220	4.32460822272623e-06	-3.8
7627	0.872031875727849	-0.1
115	0.591927202564167	0.3
22941	0.155719274973877	-0.7
81570	0.434441121566367	0.3
10825	0.264657505816029	-0.6
220002	0.951883546023611	0.1
220004	0.201602574168777	-1.2
80150	0.740158838258893	-0.3
2785	0.279307339263871	-1.3
51035	0.392923854178515	0.3
79081	0.0905395578343316	-1.8
283237	0.466237896537323	0.4
10629	1.76636109848276e-06	-3.1
10482	0.191633206976826	-0.6
6811	0.257753796692303	-0.6
283130	1.07697445460548e-08	-3.5
6159	0.0520791277607124	0.6
3699	0.675216803201032	0.5
84447	0.019187105226719	-1.0
7542	0.0029974570343429	-3.0
8986	0.999427708894319	0.0
4041	0.0053937788712979	-1.2
219931	0.805918055849253	-0.2
284541	0.127235043976	-1.8
10158	0.0225848170872844	-1.8
6886	0.0366058043141904	1.8
51727	0.462468632886925	0.3
79656	0.0648217981331417	1.4
1996	0.230534697697323	0.8
65260	0.775555447708342	0.2
79699	0.0058643513353359	0.7
6512	0.548985772022779	0.6
54987	0.117732344104441	0.7
4116	0.664421593492385	0.3
26027	0.871815318154427	-0.1
338094	0.0505745879624864	-2.1
25973	0.264028108386542	-0.9
163747	0.0006979476884168	-3.5
23358	0.759704973240457	-0.1
8613	0.0006912267670898	1.0
79707	0.860834039110775	0.1
5563	0.000672769894906	1.4
9903	0.209380628461852	0.7
57643	0.0444396185212481	-1.1
10691	0.797898521369067	-0.2
50651	0.0069317776115448	-2.3
57190	0.175762055623856	-0.6
205	0.0003576360523871	1.6
3716	0.0172482108772084	0.4
55225	0.597890535438471	-0.2
11330	0.0533384555017689	-2.4
84328	0.457867949707497	0.4
116362	0.655949710668118	-0.4
54751	0.0048451282328974	-0.8
388595	0.223285709165437	-1.5
284723	2.35749224562807e-05	-3.0
22977	0.0516909696311597	-1.8
374946	0.0458363724648899	-2.1
10630	2.20356301761733e-05	2.3
9249	0.115156800980716	-0.8
4146	0.541944198262788	-1.0
7805	0.433157091221649	0.5
9672	0.687215418037231	-0.2
553115	0.676548741586387	-0.3
81493	0.618113443824756	0.5
5928	0.237906973652153	0.2
57648	0.102716260440361	-1.2
81629	0.0068832684547468	-2.4
255104	0.0355470187115384	-1.2
127733	0.515307469729664	-0.3
55450	0.497036866504853	0.3
249	0.198872265459777	1.1
54361	4.71444571741388e-10	-3.6
254173	0.000534509186159	-3.7
6339	0.28841434899231	-1.0
54587	0.796771009685924	-0.2
199990	0.382668278767065	-0.5
1953	0.970236504608885	0.0
149233	0.0820124241062594	-1.6
9077	0.0058680567643851	-1.9
4774	0.0028913700787709	0.9
115209	0.170133490328781	0.4
114803	0.0453770975629022	0.5
83941	0.234924320347507	0.4
7398	0.164154504270545	0.4
8880	0.0494018078196116	0.4
91624	0.0580962991718115	0.9
11080	0.0029416332952879	1.1
64123	0.0011711083450515	2.0
127255	0.0582411855363656	-1.4
105378803	0.0924643367499549	-2.0
127253	0.137993007454573	0.5
51375	0.101157196134651	0.8
8707	0.0475777864262509	0.9
22854	0.803223567662151	0.2
284611	0.323313167715629	0.5
113802	0.127220314920056	-1.2
254268	0.437818204779574	0.9
148423	0.278416010462229	0.5
126820	0.459943056022668	-0.7
2634	0.199057118211673	0.5
127002	0.287459659111699	-0.8
115361	0.615654032520041	0.3
284695	0.560956723701506	0.2
164045	0.0716621273455583	1.4
339479	0.014991744879645	-2.1
2672	0.0378191406917821	-1.5
343450	0.0016464124718503	1.9
178	0.0262003872578028	0.7
7412	0.211360140325522	-0.7
2135	0.0003069873890817	1.1
148867	0.0028272430468214	1.1
23528	0.0527605994997129	0.5
10092	0.108870393495092	0.7
57863	0.854913571384579	-0.2
114548	7.60425863962712e-06	-3.5
84838	0.745474999702594	0.3
25893	0.285437993308092	0.9
3765	3.95154732907211e-05	-3.6
93185	6.55352414743593e-05	-1.6
4921	0.0008085966037222	1.3
8682	0.0009392919103971	1.2
5824	0.0923691179083927	0.7
23385	0.841252296908293	-0.1
57216	0.936175049696461	-0.1
114836	0.17143582768102	-1.2
25903	0.0603216123106889	-1.7
127943	0.755908760766949	-0.5
2215	0.155069068998035	-1.4
284525	0.838834991079109	-0.3
126823	0.123800013030968	-1.3
148304	0.231180925272027	-1.1
4009	0.424542798495926	-1.1
28982	0.344002461867586	-0.6
467	0.294031988251968	-0.8
64783	0.14067084151271	0.9
79961	0.0013303302202934	-1.7
126859	0.24650810945728	-1.1
163589	0.0415946654032633	-1.7
51278	0.416436578449545	0.6
25992	0.33459269693703	-0.4
10380	0.517028828305669	-0.4
128153	0.0990019607930725	-1.3
79762	0.0058148993767582	-1.8
148362	0.462804428588297	0.2
100288142	0.342245230686998	0.7
51205	0.603720762112334	-0.3
128025	0.528051076446341	-0.7
55083	0.849704366849988	0.2
64216	0.737863808366758	-0.2
163882	0.537371513647262	-0.2
129285	0.925867183021102	0.0
55220	0.0093944480002711	-2.1
148811	0.0044059990251539	-2.1
91461	0.07297285115939	-1.2
165140	8.82452628651275e-07	-3.1
23498	0.0008962412820644	-2.5
148789	0.441831209241608	0.4
574431	0.623977397441448	-0.7
9261	0.842353322306735	-0.1
11009	0.0059042264190486	-2.0
9214	0.17554078807421	-1.0
5284	0.1208782367854	-1.5
83953	0.00580358930964	-2.6
824	0.340470979443494	-0.3
128308	0.270568890366681	-0.9
574407	0.047024512269072	-1.8
80232	2.28372125024676e-05	0.9
5966	0.594241626427073	0.2
150962	0.572133491834489	0.3
5194	0.0021819241606672	0.9
84542	0.501594554526433	-0.3
51127	0.0711521998316815	-1.7
130132	0.126512895039486	1.0
27185	0.720690464420643	-0.2
150596	0.0021135692648012	-2.3
92291	0.0663101603477635	-1.6
347730	0.0001439595075521	-2.9
51072	9.32926443050047e-05	0.8
84661	0.0386854896985593	0.9
129450	0.930439085691068	0.0
79568	0.390571703751807	-0.5
130814	0.54139812926472	0.3
26225	0.0001813080398271	1.1
151354	0.25558671117231	-0.8
3760	0.0964913193297323	-1.3
4760	0.639475230079145	-0.5
130162	0.0359239712283771	-1.2
2487	0.0726681318865425	-1.1
142679	0.149403700572069	1.1
112942	0.0125502842156296	0.7
129401	0.0707286925427374	0.6
165055	0.34895641571736	-0.6
150726	0.150007910526123	-1.3
72	0.168622562558609	1.0
80304	0.679457681744951	0.3
79677	0.398723405972927	-0.3
7447	0.295047353219318	-1.0
90557	0.391447860463195	-0.8
3020	0.345975823911211	0.3
554226	0.401227330894671	1.3
56997	0.0024638465261491	-1.0
151473	0.370081908111306	-0.6
6443	0.0106396675089691	0.8
132671	0.933167903606508	0.1
115677	0.727435012440675	0.3
200373	0.588983155071967	0.5
130367	0.21351649038269	-1.0
3625	0.0021839245575118	2.7
129446	0.234883270658221	-1.5
129880	0.196696716717818	0.8
56916	0.833989320237227	0.1
27306	0.683983971765444	-0.4
10611	0.0001128769079433	0.9
285555	0.941289692284192	0.1
93082	0.0006678650011616	-3.8
23248	0.494078304949452	0.2
200539	0.0308814860953998	-1.6
1520	0.289802707358783	-0.6
4487	0.200146090584383	-1.4
133015	0.559795457757632	-0.4
149428	0.0029200978947622	-2.7
114905	0.256271274330624	0.6
79626	0.793561861650836	-0.3
388695	0.0520138579726932	1.5
79005	0.974782885559821	0.0
6944	0.835529328828251	-0.1
2071	0.112227491967811	-0.6
284996	0.168899262987796	0.7
55677	0.309759162946338	-0.3
388962	0.194420571722049	0.8
10602	0.0021986839081287	1.1
6282	0.218026307232096	0.6
90957	0.511573466950788	-0.4
57115	0.295820492906409	-1.5
9938	0.0260183752723338	-1.2
6280	2.78342819632763e-05	2.4
6283	0.810613818064512	0.3
7039	0.860438569282529	0.2
126668	0.126139825811137	-1.4
151195	0.443566159080204	-0.3
7855	0.982320475835489	0.0
54876	0.567524232833082	0.2
4880	0.972754624920304	0.1
132789	0.0041388999491499	0.8
2565	0.980554265927234	0.0
251	0.219466163019027	-1.8
2560	0.117115943029511	1.6
152559	0.0221902139169035	1.0
152519	0.453458483836835	-0.7
248	0.0002037432223994	-3.4
118429	0.0330990126428202	0.7
113510	0.712772158077538	0.1
51023	0.917333952816365	0.1
8545	0.0301925797151942	0.7
84142	0.204608266128214	0.4
151556	0.01057728142829	0.9
92196	0.520285023024133	-0.9
10654	0.318610387916643	-0.7
57326	0.772626688357636	-0.2
9076	0.432128058253594	0.5
90780	0.805304134633551	-0.1
204851	0.152611711687244	0.4
55891	0.164186385501691	-1.9
127579	1.5412210261428e-05	-3.0
149095	0.0778164417740403	-1.9
1293	0.210205041216329	0.7
55765	0.0148926089222018	-2.0
375295	0.347758801028709	0.8
55249	0.106198092328952	0.5
84541	0.94544749168396	0.1
151647	0.437814699909928	1.0
285203	0.0391193352470588	0.9
56203	0.466882929643589	-0.6
128240	0.935809894624083	0.1
56983	0.281656808141974	0.4
55356	0.188836532904365	0.8
91156	0.986247500462714	0.0
476	0.106689045841007	-0.8
6565	0.451406513342804	-0.6
317649	0.0071089311065303	1.1
60675	0.529087355009943	-0.8
116064	1.07811230033665e-05	0.9
11167	0.0074816360018253	1.1
25802	0.657396002634644	0.3
1999	0.464593887359162	-0.7
132954	0.491143469339348	-1.0
92703	0.0726120763696768	0.5
92691	0.852110925708769	-0.2
3490	0.0004675857215507	1.1
80128	0.785556928264998	0.3
200185	0.166649931268024	1.1
3577	0.0757733559025191	-1.8
10109	0.415871724137584	0.2
128229	0.298606431404198	-1.3
7203	0.17047129279521	0.4
84283	0.0006367052574059	-2.9
6746	0.311440653393497	-0.4
64320	0.524170237570501	0.6
27148	0.857085949768674	0.2
134	0.486383525437605	0.8
152110	0.374388086690536	-0.7
285025	0.200204260139338	-0.9
54738	0.0272748760979264	-2.2
1412	0.147444310498289	-1.9
3549	0.158861599434329	-1.4
57650	0.47860257780279	-0.5
8320	7.29443719698164e-05	-3.1
57703	0.987574818649824	0.0
64343	2.51284003192275e-05	1.3
7048	3.88581703558497e-07	1.7
84666	0.213137873473306	-1.2
55139	0.373278357678694	0.5
79885	0.0293198762204193	-1.5
83417	0.0045049934005974	-3.2
50852	0.838209022831898	-0.2
2199	0.294422237788391	0.7
79411	0.583051485426595	0.5
201595	0.257296987146035	0.4
131474	0.121052924560767	-0.9
23114	0.547863043569584	0.3
115350	0.355482111616835	-1.0
151246	0.811170915063231	0.1
5274	0.814843486183068	-0.2
23122	0.535480237145118	0.2
8802	0.0675115696794065	-0.8
81788	0.091655319491504	-1.7
6708	0.730503778215102	0.5
5584	0.0056818692114345	0.8
4332	0.566059588529087	-0.4
149628	0.761211522809583	0.3
3428	0.0526758779294901	0.8
9447	0.593651338997901	-0.6
151651	0.255809110350597	-1.3
56648	0.0032135361779017	1.2
6514	0.693539533808497	-0.6
200916	0.934681266146388	0.1
2168	0.0514977784152023	-1.8
151742	0.0522297890067142	0.8
130026	0.624546073090569	0.2
100507246	0.0004430252540877	1.1
1493	0.183442850833755	-1.3
29851	0.0234590081081358	-2.2
23429	0.0002608307869063	1.3
151987	0.127556317356018	0.5
131450	0.533572545287276	-0.7
29083	0.873322896834334	-0.1
25871	0.0474561897420936	0.5
152185	0.0799476828336153	1.1
57577	0.147887636386388	-0.7
8618	0.950248624483646	-0.1
1040	0.283519801602268	-0.8
23001	0.000356410968081	0.8
285521	0.94104834356256	0.0
5783	0.192177257051456	0.6
132204	0.176841278417315	-1.2
213	0.0026868122813108	3.0
132200	0.666407165287634	-0.3
132989	0.718093490273082	-0.5
80145	5.15073619849528e-05	1.0
6314	0.0873873402857613	-0.9
9861	0.82752337558267	-0.1
166336	0.305508007433434	0.7
56999	0.0622102442073123	1.2
152926	0.0982137712819729	0.5
131831	0.358884443310354	1.3
8833	0.156882513616324	0.4
25976	0.158388620521061	0.7
57018	0.606417524788119	0.2
5806	0.0001132219491543	2.8
8820	0.901157286235294	0.2
85443	0.0146960353952932	-2.4
7871	0.0161095135334103	0.9
6133	0.0221571122396711	0.6
201895	0.190917004205601	0.5
11102	0.832792730889092	0.1
57406	0.218853280946522	-0.7
1776	0.386925445365082	-1.1
200844	3.97149460243654e-06	-3.2
54502	0.76113200589964	-0.3
323	0.0532803023227329	0.6
132014	0.0006518396398987	-2.4
84818	0.170683902478144	-1.1
78987	0.453032218994079	0.4
285368	0.722191942230879	-0.3
115795	0.271059316070133	-1.6
26577	0.346909225251183	-1.0
23350	0.397756791807749	0.2
64419	0.012201912494608	-1.3
151613	0.166516904754443	-0.4
2921	0.0106526490865812	-2.2
6374	0.178413848942015	-1.5
5473	0.114406888499613	-2.0
5196	0.344489610142415	-1.0
441024	0.493825233681606	0.3
2919	0.377341575699688	-0.7
25898	0.26742964116827	0.4
57047	0.637214123666591	0.5
339965	0.0575060859363118	-1.3
1359	0.0034257696268583	-1.6
2992	0.0017172791357032	1.5
84343	0.197900229881156	0.7
116441	0.626571375075128	0.4
11073	0.946250386108953	0.0
6259	0.000461159498574	0.9
54861	0.0020428993145753	0.9
150921	0.0001064089983519	-3.9
285126	0.755390243325772	0.5
7349	0.572133491834489	-0.8
130557	0.46251186197497	-0.6
22950	0.286954789918801	-0.5
151056	6.61922689275156e-05	-2.8
245711	0.514214368813337	0.4
57456	1.6817103231882002e-10	1.2
